Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-3q16,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_blocks,Spreadsheet: randomise_trials,Spreadsheet: ShowProgressBar,Spreadsheet: VERB,Spreadsheet: _,Spreadsheet: NUM,Spreadsheet: NOUN,Spreadsheet: _01,Spreadsheet: _02,Spreadsheet: _BLOT,Spreadsheet: AlienCountA,Spreadsheet: AlienCountB,Spreadsheet: TextResponseA,Spreadsheet: AlienTestCount03,Spreadsheet: Test01Option01,Spreadsheet: Test01Option02,Spreadsheet: Train02Picture01,Spreadsheet: Train02Picture02,Spreadsheet: TextTraining02,Spreadsheet: Test02Picture01,Spreadsheet: Test02Option01,Spreadsheet: Test02Option02,Spreadsheet: ,Spreadsheet: TestCorrectAnswer,Spreadsheet: Age,Spreadsheet: Gender,Spreadsheet: Handedness,Manipulation: Spreadsheet,Store: NounNumberTrain,Store: NounNumberCorrect,Store: NounNumberTotal
27,1685030015596,25/05/2023 15:53:35,1685033615596,1,25/05/2023 17:53:35,128616,14,task-m73r,,29725346,5f0f2ff0762218000970c967,8844122,,complete,,646f908637079ec9f8d5461c,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1440x709,,Noun-Number Training,27,Singular-Dual,Noun Number Training,12,Training01,Training01,34efq7,1,response,SNURTA,1053,3193,3207,1053,3193,3207,1,1053,2154,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2, ,,,,SNUR,_01.png,_02.png,,SNUR_TA_01.png,SNUR_TA_02.png,SNURTA,,,,,,,,,,,,,,,,,,
28,1685030067298,25/05/2023 15:54:27,1685033667298,1,25/05/2023 17:54:27,128616,14,task-m73r,,29725346,5f0f2ff0762218000970c967,8844122,,complete,,646f908637079ec9f8d5461c,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1440x709,,Noun-Number Training,27,Singular-Dual,Noun Number Training,13,Training01,Training01,34efq7,1,response,SNURTI,985,51709,51718,985,51709,51718,1,985,50733,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3, ,,,,SNUR,_01.png,_02.png,,SNUR_TI_01.png,SNUR_TI_02.png,SNURTI,,,,,,,,,,,,,,,,,,
29,1685030071903,25/05/2023 15:54:31,1685033671903,1,25/05/2023 17:54:31,128616,14,task-m73r,,29725346,5f0f2ff0762218000970c967,8844122,,complete,,646f908637079ec9f8d5461c,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1440x709,,Noun-Number Training,27,Singular-Dual,Noun Number Training,14,Training01,Training01,34efq7,1,response,CHORTA,2207,4597,4613,2207,4597,4613,1,2207,2406,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3, ,,,,CHOR,_01.png,_02.png,,CHOR_TA_01.png,CHOR_TA_02.png,CHORTA,,,,,,,,,,,,,,,,,,
30,1685030076917,25/05/2023 15:54:36,1685033676917,1,25/05/2023 17:54:36,128616,14,task-m73r,,29725346,5f0f2ff0762218000970c967,8844122,,complete,,646f908637079ec9f8d5461c,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1440x709,,Noun-Number Training,27,Singular-Dual,Noun Number Training,15,Training01,Training01,34efq7,1,response,PHAITA,2257,5016,5032,2257,5016,5032,1,2257,2775,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3, ,,,,PHAI,_01.png,_02.png,,PHAI_TA_01.png,PHAI_TA_02.png,PHAITA,,,,,,,,,,,,,,,,,,
31,1685030080393,25/05/2023 15:54:40,1685033680393,1,25/05/2023 17:54:40,128616,14,task-m73r,,29725346,5f0f2ff0762218000970c967,8844122,,complete,,646f908637079ec9f8d5461c,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1440x709,,Noun-Number Training,27,Singular-Dual,Noun Number Training,16,Training01,Training01,34efq7,1,response,BLARTI,1120,3477,3492,1120,3477,3492,1,1120,2372,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3, ,,,,BLAR,_01.png,_02.png,,BLAR_TI_01.png,BLAR_TI_02.png,BLARTI,,,,,,,,,,,,,,,,,,
32,1685030084042,25/05/2023 15:54:44,1685033684042,1,25/05/2023 17:54:44,128616,14,task-m73r,,29725346,5f0f2ff0762218000970c967,8844122,,complete,,646f908637079ec9f8d5461c,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1440x709,,Noun-Number Training,27,Singular-Dual,Noun Number Training,17,Training01,Training01,34efq7,1,response,STOOTU,1037,3661,3664,1037,3661,3664,1,1037,2627,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3, ,,,,STOO,_01.png,_02.png,,STOO_TU_01.png,STOO_TU_02.png,STOOTU,,,,,,,,,,,,,,,,,,
33,1685030089269,25/05/2023 15:54:49,1685033689269,1,25/05/2023 17:54:49,128616,14,task-m73r,,29725346,5f0f2ff0762218000970c967,8844122,,complete,,646f908637079ec9f8d5461c,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1440x709,,Noun-Number Training,27,Singular-Dual,Noun Number Training,18,Training01,Training01,34efq7,1,response,DREETU,1253,5216,5230,1253,5216,5230,1,1253,3977,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3, ,,,,DREE,_01.png,_02.png,,DREE_TU_01.png,DREE_TU_02.png,DREETU,,,,,,,,,,,,,,,,,,
34,1685030089274,25/05/2023 15:54:49,1685033689274,1,25/05/2023 17:54:49,128616,14,task-m73r,,29725346,5f0f2ff0762218000970c967,8844122,,complete,,646f908637079ec9f8d5461c,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1440x709,,Noun-Number Training,27,Singular-Dual,Noun Number Training,,,,,,,END,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1685028874638,25/05/2023 15:34:34,1685032474638,1,25/05/2023 17:34:34,128616,14,task-m73r,,29725074,628e18ccff49a5f28fe794ff,8844043,,complete,,646f8e050a63ea469ddc9e3a,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1318x697,,Noun-Number Training,27,Dual-Plural,Noun Number Training,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1685028889106,25/05/2023 15:34:49,1685032489106,1,25/05/2023 17:34:49,128616,14,task-m73r,,29725074,628e18ccff49a5f28fe794ff,8844043,,complete,,646f8e050a63ea469ddc9e3a,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1318x697,,Noun-Number Training,27,Dual-Plural,Noun Number Training,1,Instructions01,Instructions1,l6tegj,1,continue,,16130.600000000559,16119.11,16130.600000000559,16130.600000000559,16119.11,16130.600000000559,1,16130.600000000559,0,0,,Click To Continue,Continue Button,2,object-8,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1685028898584,25/05/2023 15:34:58,1685032498584,1,25/05/2023 17:34:58,128616,14,task-m73r,,29725074,628e18ccff49a5f28fe794ff,8844043,,complete,,646f8e050a63ea469ddc9e3a,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1318x697,,Noun-Number Training,27,Dual-Plural,Noun Number Training,1,Instructions01,Instructions2,m22b5k,2,continue,,9490.090000000186,9482.534,9490.090000000186,9490.090000000186,9482.534,9490.090000000186,1,9490.090000000186,0,0,,Click To Continue,Continue Button,2,object-26,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1685028902855,25/05/2023 15:35:02,1685032502855,1,25/05/2023 17:35:02,128616,14,task-m73r,,29725074,628e18ccff49a5f28fe794ff,8844043,,complete,,646f8e050a63ea469ddc9e3a,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1318x697,,Noun-Number Training,27,Dual-Plural,Noun Number Training,1,Instructions01,Instructions3,1nixcc,3,continue,,4279.056000000186,4266.803,4279.056000000186,4279.056000000186,4266.803,4279.056000000186,1,4279.056000000186,0,0,,Click To Continue,Continue Button,2,object-126,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1685028911212,25/05/2023 15:35:11,1685032511212,1,25/05/2023 17:35:11,128616,14,task-m73r,,29725074,628e18ccff49a5f28fe794ff,8844043,,complete,,646f8e050a63ea469ddc9e3a,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1318x697,,Noun-Number Training,27,Dual-Plural,Noun Number Training,1,Instructions01,Instructions4,8v99zt,4,continue,,8368.852999999814,8365.902000000002,8368.852999999814,8368.852999999814,8365.902000000002,8368.852999999814,1,8368.852999999814,0,0,,Click To Continue,Continue Button,2,object-122,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1685028916840,25/05/2023 15:35:16,1685032516840,1,25/05/2023 17:35:16,128616,14,task-m73r,,29725074,628e18ccff49a5f28fe794ff,8844043,,complete,,646f8e050a63ea469ddc9e3a,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1318x697,,Noun-Number Training,27,Dual-Plural,Noun Number Training,1,Instructions01,Instructions5,ipt5mm,5,continue,,5631.051000000371,5616.483,5631.051000000371,5631.051000000371,5616.483,5631.051000000371,1,5631.051000000371,0,0,,Click To Continue,Continue Button,2,object-32,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1685028920067,25/05/2023 15:35:20,1685032520067,1,25/05/2023 17:35:20,128616,14,task-m73r,,29725074,628e18ccff49a5f28fe794ff,8844043,,complete,,646f8e050a63ea469ddc9e3a,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1318x697,,Noun-Number Training,27,Dual-Plural,Noun Number Training,1,Instructions01,Instructions6,9ur7d5,6,continue,,3241.7680000005566,3233.267,3241.7680000005566,3241.7680000005566,3233.267,3241.7680000005566,1,3241.7680000005566,0,0,,Click To Continue,Continue Button,2,object-91,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1685028928553,25/05/2023 15:35:28,1685032528553,1,25/05/2023 17:35:28,128616,14,task-m73r,,29725074,628e18ccff49a5f28fe794ff,8844043,,complete,,646f8e050a63ea469ddc9e3a,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1318x697,,Noun-Number Training,27,Dual-Plural,Noun Number Training,1,Instructions01,Instructions7,rts1od,7,continue,,8482.993999999999,8466.328999999998,8482.993999999999,8482.993999999999,8466.328999999998,8482.993999999999,1,8482.993999999999,0,0,,Click To Continue,Continue Button,3,object-151,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1685028928557,25/05/2023 15:35:28,1685032528557,1,25/05/2023 17:35:28,128616,14,task-m73r,,29725074,628e18ccff49a5f28fe794ff,8844043,,complete,,646f8e050a63ea469ddc9e3a,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1318x697,,Noun-Number Training,27,Dual-Plural,Noun Number Training,1,Instructions01,Instructions7,rts1od,7,response,19,3333.279999999999,8466.328999999998,8482.993999999999,3333.279999999999,8466.328999999998,8482.993999999999,1,3333.279999999999,5149.714,0,,Dropdown,Age,2,object-150,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1685028928559,25/05/2023 15:35:28,1685032528559,1,25/05/2023 17:35:28,128616,14,task-m73r,,29725074,628e18ccff49a5f28fe794ff,8844043,,complete,,646f8e050a63ea469ddc9e3a,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1318x697,,Noun-Number Training,27,Dual-Plural,Noun Number Training,1,Instructions01,Instructions7,rts1od,7,response,Female,5133.182999999997,8466.328999999998,8482.993999999999,5133.182999999997,8466.328999999998,8482.993999999999,1,5133.182999999997,3349.8110000000015,0,,Dropdown,Gender,5,object-154,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1685028928560,25/05/2023 15:35:28,1685032528560,1,25/05/2023 17:35:28,128616,14,task-m73r,,29725074,628e18ccff49a5f28fe794ff,8844043,,complete,,646f8e050a63ea469ddc9e3a,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1318x697,,Noun-Number Training,27,Dual-Plural,Noun Number Training,1,Instructions01,Instructions7,rts1od,7,response,Left-handed,7433.0380000000005,8466.328999999998,8482.993999999999,7433.0380000000005,8466.328999999998,8482.993999999999,1,7433.0380000000005,1049.9559999999983,0,,Dropdown,Handedness,7,object-156,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1685028947452,25/05/2023 15:35:47,1685032547452,1,25/05/2023 17:35:47,128616,14,task-m73r,,29725074,628e18ccff49a5f28fe794ff,8844043,,complete,,646f8e050a63ea469ddc9e3a,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1318x697,,Noun-Number Training,27,Dual-Plural,Noun Number Training,1,Instructions01,Instructions8,q3gk2e,8,continue,,18927.072,18915.463000000003,18927.072,18927.072,18915.463000000003,18927.072,1,18927.072,0,0,,Click To Continue,Continue Button,2,object-75,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1685028959328,25/05/2023 15:35:59,1685032559328,1,25/05/2023 17:35:59,128616,14,task-m73r,,29725074,628e18ccff49a5f28fe794ff,8844043,,complete,,646f8e050a63ea469ddc9e3a,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1318x697,,Noun-Number Training,27,Dual-Plural,Noun Number Training,1,Training01,Training01,34efq7,1,response,SNURTU,8066.428,11866.224000000002,11882.88900000001,8066.428,11866.224000000002,11882.88900000001,1,8066.428,3816.4610000000102,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1, ,,,,SNUR,_01.png,_02.png,,SNUR_TU_01.png,SNUR_TU_02.png,SNURTU,,,,,,,,,,,,,,,,,,
14,1685028965318,25/05/2023 15:36:05,1685032565318,1,25/05/2023 17:36:05,128616,14,task-m73r,,29725074,628e18ccff49a5f28fe794ff,8844043,,complete,,646f8e050a63ea469ddc9e3a,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1318x697,,Noun-Number Training,27,Dual-Plural,Noun Number Training,2,Training01,Training01,34efq7,1,response,BLARTA,3133.1619999999966,5999.665999999997,6011.985000000554,3133.1619999999966,5999.665999999997,6011.985000000554,1,3133.1619999999966,2878.823000000557,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1,,,,,BLAR,_01.png,_02.png,,BLAR_TA_01.png,BLAR_TA_02.png,BLARTA,,,,,,,,,,,,,,,,,,
15,1685028974992,25/05/2023 15:36:14,1685032574992,1,25/05/2023 17:36:14,128616,14,task-m73r,,29725074,628e18ccff49a5f28fe794ff,8844043,,complete,,646f8e050a63ea469ddc9e3a,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1318x697,,Noun-Number Training,27,Dual-Plural,Noun Number Training,3,Training01,Training01,34efq7,1,response,STOOTA,6066.343999999997,9666.135999999999,9682.801000000007,6066.343999999997,9666.135999999999,9682.801000000007,1,6066.343999999997,3616.4570000000094,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1, ,,,,STOO,_01.png,_02.png,,STOO_TA_01.png,STOO_TA_02.png,STOOTA,,,,,,,,,,,,,,,,,,
16,1685028986988,25/05/2023 15:36:26,1685032586988,1,25/05/2023 17:36:26,128616,14,task-m73r,,29725074,628e18ccff49a5f28fe794ff,8844043,,complete,,646f8e050a63ea469ddc9e3a,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1318x697,,Noun-Number Training,27,Dual-Plural,Noun Number Training,4,Training01,Training01,34efq7,1,response,PHAITI,1916.5650000000023,11999.353999999992,12016.018999999986,1916.5650000000023,11999.353999999992,12016.018999999986,1,1916.5650000000023,10099.453999999983,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1, ,,,,PHAI,_01.png,_02.png,,PHAI_TI_01.png,PHAI_TI_02.png,PHAITI,,,,,,,,,,,,,,,,,,
17,1685028991374,25/05/2023 15:36:31,1685032591374,1,25/05/2023 17:36:31,128616,14,task-m73r,,29725074,628e18ccff49a5f28fe794ff,8844043,,complete,,646f8e050a63ea469ddc9e3a,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1318x697,,Noun-Number Training,27,Dual-Plural,Noun Number Training,5,Training01,Training01,34efq7,1,response,DREETI,2266.5510000000068,4383.1020000000135,4399.767000000022,2266.5510000000068,4383.1020000000135,4399.767000000022,1,2266.5510000000068,2133.216000000015,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1, ,,,,DREE,_01.png,_02.png,,DREE_TI_01.png,DREE_TI_02.png,DREETI,,,,,,,,,,,,,,,,,,
18,1685028996452,25/05/2023 15:36:36,1685032596452,1,25/05/2023 17:36:36,128616,14,task-m73r,,29725074,628e18ccff49a5f28fe794ff,8844043,,complete,,646f8e050a63ea469ddc9e3a,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1318x697,,Noun-Number Training,27,Dual-Plural,Noun Number Training,6,Training01,Training01,34efq7,1,response,CHORTU,1866.5659999999916,5083.048999999999,5097.527000000366,1866.5659999999916,5083.048999999999,5097.527000000366,1,1866.5659999999916,3230.961000000374,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1, ,,,,CHOR,_01.png,_02.png,,CHOR_TU_01.png,CHOR_TU_02.png,CHORTU,,,,,,,,,,,,,,,,,,
19,1685029001410,25/05/2023 15:36:41,1685032601410,1,25/05/2023 17:36:41,128616,14,task-m73r,,29725074,628e18ccff49a5f28fe794ff,8844043,,complete,,646f8e050a63ea469ddc9e3a,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1318x697,,Noun-Number Training,27,Dual-Plural,Noun Number Training,7,Training01,Training01,34efq7,1,response,PHAITU,1733.2509999999893,4949.741999999998,4966.4070000000065,1733.2509999999893,4949.741999999998,4966.4070000000065,1,1733.2509999999893,3233.1560000000172,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2, ,,,,PHAI,_01.png,_02.png,,PHAI_TU_01.png,PHAI_TU_02.png,PHAITU,,,,,,,,,,,,,,,,,,
20,1685029008428,25/05/2023 15:36:48,1685032608428,1,25/05/2023 17:36:48,128616,14,task-m73r,,29725074,628e18ccff49a5f28fe794ff,8844043,,complete,,646f8e050a63ea469ddc9e3a,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1318x697,,Noun-Number Training,27,Dual-Plural,Noun Number Training,8,Training01,Training01,34efq7,1,response,SNURTA,2249.879000000001,7032.953999999983,7040.536000000182,2249.879000000001,7032.953999999983,7040.536000000182,1,2249.879000000001,4790.657000000181,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2, ,,,,SNUR,_01.png,_02.png,,SNUR_TA_01.png,SNUR_TA_02.png,SNURTA,,,,,,,,,,,,,,,,,,
21,1685029014580,25/05/2023 15:36:54,1685032614580,1,25/05/2023 17:36:54,128616,14,task-m73r,,29725074,628e18ccff49a5f28fe794ff,8844043,,complete,,646f8e050a63ea469ddc9e3a,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1318x697,,Noun-Number Training,27,Dual-Plural,Noun Number Training,9,Training01,Training01,34efq7,1,response,CHORTI,1599.9120000000112,6149.652000000002,6159.382000000012,1599.9120000000112,6149.652000000002,6159.382000000012,1,1599.9120000000112,4559.470000000001,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2, ,,,,CHOR,_01.png,_02.png,,CHOR_TI_01.png,CHOR_TI_02.png,CHORTI,,,,,,,,,,,,,,,,,,
22,1685029019910,25/05/2023 15:36:59,1685032619910,1,25/05/2023 17:36:59,128616,14,task-m73r,,29725074,628e18ccff49a5f28fe794ff,8844043,,complete,,646f8e050a63ea469ddc9e3a,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1318x697,,Noun-Number Training,27,Dual-Plural,Noun Number Training,10,Training01,Training01,34efq7,1,response,STOOTI,2516.543000000005,5316.383000000002,5333.047999999981,2516.543000000005,5316.383000000002,5333.047999999981,1,2516.543000000005,2816.5049999999756,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2, ,,,,STOO,_01.png,_02.png,,STOO_TI_01.png,STOO_TI_02.png,STOOTI,,,,,,,,,,,,,,,,,,
23,1685029024181,25/05/2023 15:37:04,1685032624181,1,25/05/2023 17:37:04,128616,14,task-m73r,,29725074,628e18ccff49a5f28fe794ff,8844043,,complete,,646f8e050a63ea469ddc9e3a,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1318x697,,Noun-Number Training,27,Dual-Plural,Noun Number Training,11,Training01,Training01,34efq7,1,response,BLARTU,1849.9090000000142,4283.100999999995,4294.747000000381,1849.9090000000142,4283.100999999995,4294.747000000381,1,1849.9090000000142,2444.838000000367,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2, ,,,,BLAR,_01.png,_02.png,,BLAR_TU_01.png,BLAR_TU_02.png,BLARTU,,,,,,,,,,,,,,,,,,
24,1685029029099,25/05/2023 15:37:09,1685032629099,1,25/05/2023 17:37:09,128616,14,task-m73r,,29725074,628e18ccff49a5f28fe794ff,8844043,,complete,,646f8e050a63ea469ddc9e3a,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1318x697,,Noun-Number Training,27,Dual-Plural,Noun Number Training,12,Training01,Training01,34efq7,1,response,DREETA,2466.543000000005,4916.400000000023,4929.3460000005725,2466.543000000005,4916.400000000023,4929.3460000005725,1,2466.543000000005,2462.8030000005674,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2, ,,,,DREE,_01.png,_02.png,,DREE_TA_01.png,DREE_TA_02.png,DREETA,,,,,,,,,,,,,,,,,,
25,1685029033071,25/05/2023 15:37:13,1685032633071,1,25/05/2023 17:37:13,128616,14,task-m73r,,29725074,628e18ccff49a5f28fe794ff,8844043,,complete,,646f8e050a63ea469ddc9e3a,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1318x697,,Noun-Number Training,27,Dual-Plural,Noun Number Training,13,Training01,Training01,34efq7,1,response,PHAITA,1966.5679999999993,3966.4529999999795,3983.1179999999586,1966.5679999999993,3966.4529999999795,3983.1179999999586,1,1966.5679999999993,2016.5499999999593,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3, ,,,,PHAI,_01.png,_02.png,,PHAI_TA_01.png,PHAI_TA_02.png,PHAITA,,,,,,,,,,,,,,,,,,
26,1685029037908,25/05/2023 15:37:17,1685032637908,1,25/05/2023 17:37:17,128616,14,task-m73r,,29725074,628e18ccff49a5f28fe794ff,8844043,,complete,,646f8e050a63ea469ddc9e3a,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1318x697,,Noun-Number Training,27,Dual-Plural,Noun Number Training,14,Training01,Training01,34efq7,1,response,SNURTI,1766.578999999998,4833.072000000015,4849.737000000023,1766.578999999998,4833.072000000015,4849.737000000023,1,1766.578999999998,3083.158000000025,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3, ,,,,SNUR,_01.png,_02.png,,SNUR_TI_01.png,SNUR_TI_02.png,SNURTI,,,,,,,,,,,,,,,,,,
27,1685029042171,25/05/2023 15:37:22,1685032642171,1,25/05/2023 17:37:22,128616,14,task-m73r,,29725074,628e18ccff49a5f28fe794ff,8844043,,complete,,646f8e050a63ea469ddc9e3a,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1318x697,,Noun-Number Training,27,Dual-Plural,Noun Number Training,15,Training01,Training01,34efq7,1,response,STOOTU,1899.9040000000095,4266.440000000002,4283.1050000000105,1899.9040000000095,4266.440000000002,4283.1050000000105,1,1899.9040000000095,2383.201000000001,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3, ,,,,STOO,_01.png,_02.png,,STOO_TU_01.png,STOO_TU_02.png,STOOTU,,,,,,,,,,,,,,,,,,
28,1685029045730,25/05/2023 15:37:25,1685032645730,1,25/05/2023 17:37:25,128616,14,task-m73r,,29725074,628e18ccff49a5f28fe794ff,8844043,,complete,,646f8e050a63ea469ddc9e3a,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1318x697,,Noun-Number Training,27,Dual-Plural,Noun Number Training,16,Training01,Training01,34efq7,1,response,CHORTA,1633.2479999999923,3566.465999999986,3577.880999999994,1633.2479999999923,3566.465999999986,3577.880999999994,1,1633.2479999999923,1944.6330000000016,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3, ,,,,CHOR,_01.png,_02.png,,CHOR_TA_01.png,CHOR_TA_02.png,CHORTA,,,,,,,,,,,,,,,,,,
29,1685029049451,25/05/2023 15:37:29,1685032649451,1,25/05/2023 17:37:29,128616,14,task-m73r,,29725074,628e18ccff49a5f28fe794ff,8844043,,complete,,646f8e050a63ea469ddc9e3a,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1318x697,,Noun-Number Training,27,Dual-Plural,Noun Number Training,17,Training01,Training01,34efq7,1,response,BLARTI,1333.2700000000186,3716.4619999999995,3732.415000000008,1333.2700000000186,3716.4619999999995,3732.415000000008,1,1333.2700000000186,2399.1449999999895,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3, ,,,,BLAR,_01.png,_02.png,,BLAR_TI_01.png,BLAR_TI_02.png,BLARTI,,,,,,,,,,,,,,,,,,
30,1685029053074,25/05/2023 15:37:33,1685032653074,1,25/05/2023 17:37:33,128616,14,task-m73r,,29725074,628e18ccff49a5f28fe794ff,8844043,,complete,,646f8e050a63ea469ddc9e3a,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1318x697,,Noun-Number Training,27,Dual-Plural,Noun Number Training,18,Training01,Training01,34efq7,1,response,DREETU,1366.6070000000182,3616.4710000000196,3633.1360000000277,1366.6070000000182,3616.4710000000196,3633.1360000000277,1,1366.6070000000182,2266.5290000000095,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3, ,,,,DREE,_01.png,_02.png,,DREE_TU_01.png,DREE_TU_02.png,DREETU,,,,,,,,,,,,,,,,,,
