Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-3q16,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_blocks,Spreadsheet: randomise_trials,Spreadsheet: ShowProgressBar,Spreadsheet: VERB,Spreadsheet: _,Spreadsheet: NUM,Spreadsheet: NOUN,Spreadsheet: _01,Spreadsheet: _02,Spreadsheet: _BLOT,Spreadsheet: AlienCountA,Spreadsheet: AlienCountB,Spreadsheet: TextResponseA,Spreadsheet: AlienTestCount03,Spreadsheet: Test01Option01,Spreadsheet: Test01Option02,Spreadsheet: Train02Picture01,Spreadsheet: Train02Picture02,Spreadsheet: TextTraining02,Spreadsheet: Test02Picture01,Spreadsheet: Test02Option01,Spreadsheet: Test02Option02,Spreadsheet: ,Spreadsheet: TestCorrectAnswer,Spreadsheet: Age,Spreadsheet: Gender,Spreadsheet: Handedness,Manipulation: Spreadsheet,Store: NounNumberTrain,Store: NounNumberCorrect,Store: NounNumberTotal
17,1685035026599,25/05/2023 17:17:06,1685038626599,1,25/05/2023 19:17:06,128616,14,task-m73r,,29726867,BLIND,8844521,,complete,,646fa5b30a7995cad5fec730,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x1007,,Noun-Number Training,27,Dual-Plural,Noun Number Training,5,Training01,Training01,34efq7,1,response,CHORTU,1871.0999999999985,4042.2409999999945,4044.778999999253,1871.0999999999985,4042.2409999999945,4044.778999999253,1,1871.0999999999985,2173.6789999992543,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1, ,,,,CHOR,_01.png,_02.png,,CHOR_TU_01.png,CHOR_TU_02.png,CHORTU,,,,,,,,,,,,,,,,,,
18,1685035031867,25/05/2023 17:17:11,1685038631867,1,25/05/2023 19:17:11,128616,14,task-m73r,,29726867,BLIND,8844521,,complete,,646fa5b30a7995cad5fec730,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x1007,,Noun-Number Training,27,Dual-Plural,Noun Number Training,6,Training01,Training01,34efq7,1,response,PHAITI,3050.4290000000037,5267.409,5270.437999999631,3050.4290000000037,5267.409,5270.437999999631,1,3050.4290000000037,2220.008999999627,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1, ,,,,PHAI,_01.png,_02.png,,PHAI_TI_01.png,PHAI_TI_02.png,PHAITI,,,,,,,,,,,,,,,,,,
19,1685035036795,25/05/2023 17:17:16,1685038636795,1,25/05/2023 19:17:16,128616,14,task-m73r,,29726867,BLIND,8844521,,complete,,646fa5b30a7995cad5fec730,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x1007,,Noun-Number Training,27,Dual-Plural,Noun Number Training,7,Training01,Training01,34efq7,1,response,SNURTA,2762.893000000011,4929.9100000000035,4931.028999999631,2762.893000000011,4929.9100000000035,4931.028999999631,1,2762.893000000011,2168.1359999996203,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2, ,,,,SNUR,_01.png,_02.png,,SNUR_TA_01.png,SNUR_TA_02.png,SNURTA,,,,,,,,,,,,,,,,,,
20,1685035040932,25/05/2023 17:17:20,1685038640932,1,25/05/2023 19:17:20,128616,14,task-m73r,,29726867,BLIND,8844521,,complete,,646fa5b30a7995cad5fec730,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x1007,,Noun-Number Training,27,Dual-Plural,Noun Number Training,8,Training01,Training01,34efq7,1,response,BLARTU,2471.1649999999936,4133.891000000003,4138.0350000000035,2471.1649999999936,4133.891000000003,4138.0350000000035,1,2471.1649999999936,1666.87000000001,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2, ,,,,BLAR,_01.png,_02.png,,BLAR_TU_01.png,BLAR_TU_02.png,BLARTU,,,,,,,,,,,,,,,,,,
21,1685035047425,25/05/2023 17:17:27,1685038647425,1,25/05/2023 19:17:27,128616,14,task-m73r,,29726867,BLIND,8844521,,complete,,646fa5b30a7995cad5fec730,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x1007,,Noun-Number Training,27,Dual-Plural,Noun Number Training,9,Training01,Training01,34efq7,1,response,DREETA,2579.5120000000024,6492.567999999999,6496.7409999999945,2579.5120000000024,6492.567999999999,6496.7409999999945,1,2579.5120000000024,3917.228999999992,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2, ,,,,DREE,_01.png,_02.png,,DREE_TA_01.png,DREE_TA_02.png,DREETA,,,,,,,,,,,,,,,,,,
22,1685035066968,25/05/2023 17:17:46,1685038666968,1,25/05/2023 19:17:46,128616,14,task-m73r,,29726867,BLIND,8844521,,complete,,646fa5b30a7995cad5fec730,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x1007,,Noun-Number Training,27,Dual-Plural,Noun Number Training,10,Training01,Training01,34efq7,1,response,CHORTI,17402.505000000005,19544.474000000002,19547.759999999253,17402.505000000005,19544.474000000002,19547.759999999253,1,17402.505000000005,2145.254999999248,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2, ,,,,CHOR,_01.png,_02.png,,CHOR_TI_01.png,CHOR_TI_02.png,CHORTI,,,,,,,,,,,,,,,,,,
23,1685035080479,25/05/2023 17:18:00,1685038680479,1,25/05/2023 19:18:00,128616,14,task-m73r,,29726867,BLIND,8844521,,complete,,646fa5b30a7995cad5fec730,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x1007,,Noun-Number Training,27,Dual-Plural,Noun Number Training,11,Training01,Training01,34efq7,1,response,STOOTI,4913.164999999994,13510.270999999993,13514.385999998878,4913.164999999994,13510.270999999993,13514.385999998878,1,4913.164999999994,8601.220999998885,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2, ,,,,STOO,_01.png,_02.png,,STOO_TI_01.png,STOO_TI_02.png,STOOTI,,,,,,,,,,,,,,,,,,
24,1685035086009,25/05/2023 17:18:06,1685038686009,1,25/05/2023 19:18:06,128616,14,task-m73r,,29726867,BLIND,8844521,,complete,,646fa5b30a7995cad5fec730,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x1007,,Noun-Number Training,27,Dual-Plural,Noun Number Training,12,Training01,Training01,34efq7,1,response,PHAITU,3154.6080000000075,5529.881999999998,5534.014999999257,3154.6080000000075,5529.881999999998,5534.014999999257,1,3154.6080000000075,2379.40699999925,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2, ,,,,PHAI,_01.png,_02.png,,PHAI_TU_01.png,PHAI_TU_02.png,PHAITU,,,,,,,,,,,,,,,,,,
25,1685035091693,25/05/2023 17:18:11,1685038691693,1,25/05/2023 19:18:11,128616,14,task-m73r,,29726867,BLIND,8844521,,complete,,646fa5b30a7995cad5fec730,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x1007,,Noun-Number Training,27,Dual-Plural,Noun Number Training,13,Training01,Training01,34efq7,1,response,PHAITA,3250.5149999999994,5684.139999999999,5688.1329999992595,3250.5149999999994,5684.139999999999,5688.1329999992595,1,3250.5149999999994,2437.61799999926,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3, ,,,,PHAI,_01.png,_02.png,,PHAI_TA_01.png,PHAI_TA_02.png,PHAITA,,,,,,,,,,,,,,,,,,
26,1685035101863,25/05/2023 17:18:21,1685038701863,1,25/05/2023 19:18:21,128616,14,task-m73r,,29726867,BLIND,8844521,,complete,,646fa5b30a7995cad5fec730,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x1007,,Noun-Number Training,27,Dual-Plural,Noun Number Training,14,Training01,Training01,34efq7,1,response,STOOTU,1733.578999999998,10172.309000000008,10174.99299999926,1733.578999999998,10172.309000000008,10174.99299999926,1,1733.578999999998,8441.413999999262,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3, ,,,,STOO,_01.png,_02.png,,STOO_TU_01.png,STOO_TU_02.png,STOOTU,,,,,,,,,,,,,,,,,,
27,1685035104916,25/05/2023 17:18:24,1685038704916,1,25/05/2023 19:18:24,128616,14,task-m73r,,29726867,BLIND,8844521,,complete,,646fa5b30a7995cad5fec730,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x1007,,Noun-Number Training,27,Dual-Plural,Noun Number Training,15,Training01,Training01,34efq7,1,response,CHORTA,1746.0559999999823,3050.3940000000002,3054.5620000000054,1746.0559999999823,3050.3940000000002,3054.5620000000054,1,1746.0559999999823,1308.506000000023,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3, ,,,,CHOR,_01.png,_02.png,,CHOR_TA_01.png,CHOR_TA_02.png,CHORTA,,,,,,,,,,,,,,,,,,
28,1685035111017,25/05/2023 17:18:31,1685038711017,1,25/05/2023 19:18:31,128616,14,task-m73r,,29726867,BLIND,8844521,,complete,,646fa5b30a7995cad5fec730,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x1007,,Noun-Number Training,27,Dual-Plural,Noun Number Training,16,Training01,Training01,34efq7,1,response,BLARTI,2642.076000000001,6105.02900000001,6106.289999999251,2642.076000000001,6105.02900000001,6106.289999999251,1,2642.076000000001,3464.2139999992505,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3, ,,,,BLAR,_01.png,_02.png,,BLAR_TI_01.png,BLAR_TI_02.png,BLARTI,,,,,,,,,,,,,,,,,,
29,1685035113718,25/05/2023 17:18:33,1685038713718,1,25/05/2023 19:18:33,128616,14,task-m73r,,29726867,BLIND,8844521,,complete,,646fa5b30a7995cad5fec730,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x1007,,Noun-Number Training,27,Dual-Plural,Noun Number Training,17,Training01,Training01,34efq7,1,response,DREETU,1304.3519999999844,2700.383999999991,2701.260999999242,1304.3519999999844,2700.383999999991,2701.260999999242,1,1304.3519999999844,1396.9089999992575,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3, ,,,,DREE,_01.png,_02.png,,DREE_TU_01.png,DREE_TU_02.png,DREETU,,,,,,,,,,,,,,,,,,
30,1685035119343,25/05/2023 17:18:39,1685038719343,1,25/05/2023 19:18:39,128616,14,task-m73r,,29726867,BLIND,8844521,,complete,,646fa5b30a7995cad5fec730,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x1007,,Noun-Number Training,27,Dual-Plural,Noun Number Training,18,Training01,Training01,34efq7,1,response,SNURTI,2266.9959999999846,5621.633000000002,5625.803000000014,2266.9959999999846,5621.633000000002,5625.803000000014,1,2266.9959999999846,3358.80700000003,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3, ,,,,SNUR,_01.png,_02.png,,SNUR_TI_01.png,SNUR_TI_02.png,SNURTI,,,,,,,,,,,,,,,,,,
31,1685035119345,25/05/2023 17:18:39,1685038719345,1,25/05/2023 19:18:39,128616,14,task-m73r,,29726867,BLIND,8844521,,complete,,646fa5b30a7995cad5fec730,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x1007,,Noun-Number Training,27,Dual-Plural,Noun Number Training,,,,,,,END,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1685035831695,25/05/2023 17:30:31,1685039431695,1,25/05/2023 19:30:31,128616,14,task-m73r,,29727005,BLIND,8844577,,complete,,646fa93c33dfd6eb405f35f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Noun-Number Training,27,Singular-Dual,Noun Number Training,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1685035856331,25/05/2023 17:30:56,1685039456331,1,25/05/2023 19:30:56,128616,14,task-m73r,,29727005,BLIND,8844577,,complete,,646fa93c33dfd6eb405f35f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Noun-Number Training,27,Singular-Dual,Noun Number Training,1,Instructions01,Instructions1,l6tegj,1,continue,,24672.290999999997,24655.6,24672.290999999997,24672.290999999997,24655.6,24672.290999999997,1,24672.290999999997,0,0,,Click To Continue,Continue Button,2,object-8,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1685035956167,25/05/2023 17:32:36,1685039556167,1,25/05/2023 19:32:36,128616,14,task-m73r,,29727005,BLIND,8844577,,complete,,646fa93c33dfd6eb405f35f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Noun-Number Training,27,Singular-Dual,Noun Number Training,1,Instructions01,Instructions2,m22b5k,2,continue,,99857.58399999702,99854.827,99857.58399999702,99857.58399999702,99854.827,99857.58399999702,1,99857.58399999702,0,0,,Click To Continue,Continue Button,2,object-26,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1685035972686,25/05/2023 17:32:52,1685039572686,1,25/05/2023 19:32:52,128616,14,task-m73r,,29727005,BLIND,8844577,,complete,,646fa93c33dfd6eb405f35f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Noun-Number Training,27,Singular-Dual,Noun Number Training,1,Instructions01,Instructions3,1nixcc,3,continue,,16521.956999999995,16520.285000000003,16521.956999999995,16521.956999999995,16520.285000000003,16521.956999999995,1,16521.956999999995,0,0,,Click To Continue,Continue Button,2,object-126,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1685036001751,25/05/2023 17:33:21,1685039601751,1,25/05/2023 19:33:21,128616,14,task-m73r,,29727005,BLIND,8844577,,complete,,646fa93c33dfd6eb405f35f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Noun-Number Training,27,Singular-Dual,Noun Number Training,1,Instructions01,Instructions4,8v99zt,4,continue,,29066.0719999985,29056.456000000006,29066.0719999985,29066.0719999985,29056.456000000006,29066.0719999985,1,29066.0719999985,0,0,,Click To Continue,Continue Button,2,object-122,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1685036022581,25/05/2023 17:33:42,1685039622581,1,25/05/2023 19:33:42,128616,14,task-m73r,,29727005,BLIND,8844577,,complete,,646fa93c33dfd6eb405f35f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Noun-Number Training,27,Singular-Dual,Noun Number Training,1,Instructions01,Instructions5,ipt5mm,5,continue,,20841.316000001476,20837.894,20841.316000001476,20841.316000001476,20837.894,20841.316000001476,1,20841.316000001476,0,0,,Click To Continue,Continue Button,2,object-32,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1685036025997,25/05/2023 17:33:45,1685039625997,1,25/05/2023 19:33:45,128616,14,task-m73r,,29727005,BLIND,8844577,,complete,,646fa93c33dfd6eb405f35f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Noun-Number Training,27,Singular-Dual,Noun Number Training,1,Instructions01,Instructions6,9ur7d5,6,continue,,3417.9889999999723,3401.0449999999837,3417.9889999999723,3417.9889999999723,3401.0449999999837,3417.9889999999723,1,3417.9889999999723,0,0,,Click To Continue,Continue Button,2,object-91,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1685036038403,25/05/2023 17:33:58,1685039638403,1,25/05/2023 19:33:58,128616,14,task-m73r,,29727005,BLIND,8844577,,complete,,646fa93c33dfd6eb405f35f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Noun-Number Training,27,Singular-Dual,Noun Number Training,1,Instructions01,Instructions7,rts1od,7,continue,,12410.076999997022,12402.761999999988,12410.076999997022,12410.076999997022,12402.761999999988,12410.076999997022,1,12410.076999997022,0,0,,Click To Continue,Continue Button,3,object-151,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1685036038407,25/05/2023 17:33:58,1685039638407,1,25/05/2023 19:33:58,128616,14,task-m73r,,29727005,BLIND,8844577,,complete,,646fa93c33dfd6eb405f35f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Noun-Number Training,27,Singular-Dual,Noun Number Training,1,Instructions01,Instructions7,rts1od,7,response,28,2983.9560000000056,12402.761999999988,12419.472999999969,2983.9560000000056,12402.761999999988,12419.472999999969,1,2983.9560000000056,9435.516999999963,0,,Dropdown,Age,2,object-150,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1685036038409,25/05/2023 17:33:58,1685039638409,1,25/05/2023 19:33:58,128616,14,task-m73r,,29727005,BLIND,8844577,,complete,,646fa93c33dfd6eb405f35f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Noun-Number Training,27,Singular-Dual,Noun Number Training,1,Instructions01,Instructions7,rts1od,7,response,Female,4734.326000000001,12402.761999999988,12419.472999999969,4734.326000000001,12402.761999999988,12419.472999999969,1,4734.326000000001,7685.146999999968,0,,Dropdown,Gender,5,object-154,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1685036038410,25/05/2023 17:33:58,1685039638410,1,25/05/2023 19:33:58,128616,14,task-m73r,,29727005,BLIND,8844577,,complete,,646fa93c33dfd6eb405f35f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Noun-Number Training,27,Singular-Dual,Noun Number Training,1,Instructions01,Instructions7,rts1od,7,response,Right-handed,11218.728999999992,12402.761999999988,12419.472999999969,11218.728999999992,12402.761999999988,12419.472999999969,1,11218.728999999992,1200.743999999977,0,,Dropdown,Handedness,7,object-156,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1685036081742,25/05/2023 17:34:41,1685039681742,1,25/05/2023 19:34:41,128616,14,task-m73r,,29727005,BLIND,8844577,,complete,,646fa93c33dfd6eb405f35f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Noun-Number Training,27,Singular-Dual,Noun Number Training,1,Instructions01,Instructions8,q3gk2e,8,continue,,43359.63600000003,43342.72400000002,43359.63600000003,43359.63600000003,43342.72400000002,43359.63600000003,1,43359.63600000003,0,0,,Click To Continue,Continue Button,2,object-75,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1685036095552,25/05/2023 17:34:55,1685039695552,1,25/05/2023 19:34:55,128616,14,task-m73r,,29727005,BLIND,8844577,,complete,,646fa93c33dfd6eb405f35f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Noun-Number Training,27,Singular-Dual,Noun Number Training,1,Training01,Training01,34efq7,1,response,STOOTA,8868.361999999994,13819.751000000018,13828.190999998507,8868.361999999994,13819.751000000018,13828.190999998507,1,8868.361999999994,4959.828999998514,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1, ,,,,STOO,_01.png,_02.png,,STOO_TA_01.png,STOO_TA_02.png,STOOTA,,,,,,,,,,,,,,,,,,
14,1685036104381,25/05/2023 17:35:04,1685039704381,1,25/05/2023 19:35:04,128616,14,task-m73r,,29727005,BLIND,8844577,,complete,,646fa93c33dfd6eb405f35f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Noun-Number Training,27,Singular-Dual,Noun Number Training,2,Training01,Training01,34efq7,1,response,PHAITI,4667.691999999981,8818.30899999995,8834.870999999926,4667.691999999981,8818.30899999995,8834.870999999926,1,4667.691999999981,4167.1789999999455,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1, ,,,,PHAI,_01.png,_02.png,,PHAI_TI_01.png,PHAI_TI_02.png,PHAITI,,,,,,,,,,,,,,,,,,
15,1685036116005,25/05/2023 17:35:16,1685039716005,1,25/05/2023 19:35:16,128616,14,task-m73r,,29727005,BLIND,8844577,,complete,,646fa93c33dfd6eb405f35f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Noun-Number Training,27,Singular-Dual,Noun Number Training,3,Training01,Training01,34efq7,1,response,DREETI,2684.213000000047,11636.205000000016,11642.630999998539,2684.213000000047,11636.205000000016,11642.630999998539,1,2684.213000000047,8958.417999998492,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1, ,,,,DREE,_01.png,_02.png,,DREE_TI_01.png,DREE_TI_02.png,DREETI,,,,,,,,,,,,,,,,,,
16,1685036124421,25/05/2023 17:35:24,1685039724421,1,25/05/2023 19:35:24,128616,14,task-m73r,,29727005,BLIND,8844577,,complete,,646fa93c33dfd6eb405f35f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Noun-Number Training,27,Singular-Dual,Noun Number Training,4,Training01,Training01,34efq7,1,response,BLARTA,3600.4070000000065,8418.404000000039,8422.026000000013,3600.4070000000065,8418.404000000039,8422.026000000013,1,3600.4070000000065,4821.619000000006,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1,,,,,BLAR,_01.png,_02.png,,BLAR_TA_01.png,BLAR_TA_02.png,BLARTA,,,,,,,,,,,,,,,,,,
17,1685036134950,25/05/2023 17:35:34,1685039734950,1,25/05/2023 19:35:34,128616,14,task-m73r,,29727005,BLIND,8844577,,complete,,646fa93c33dfd6eb405f35f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Noun-Number Training,27,Singular-Dual,Noun Number Training,5,Training01,Training01,34efq7,1,response,SNURTU,6051.523999999976,10519.399999999965,10532.222000001464,6051.523999999976,10519.399999999965,10532.222000001464,1,6051.523999999976,4480.698000001488,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1, ,,,,SNUR,_01.png,_02.png,,SNUR_TU_01.png,SNUR_TU_02.png,SNURTU,,,,,,,,,,,,,,,,,,
18,1685036143006,25/05/2023 17:35:43,1685039743006,1,25/05/2023 19:35:43,128616,14,task-m73r,,29727005,BLIND,8844577,,complete,,646fa93c33dfd6eb405f35f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Noun-Number Training,27,Singular-Dual,Noun Number Training,6,Training01,Training01,34efq7,1,response,CHORTU,3500.0050000000047,8051.41399999999,8068.431999999972,3500.0050000000047,8051.41399999999,8068.431999999972,1,3500.0050000000047,4568.426999999967,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1, ,,,,CHOR,_01.png,_02.png,,CHOR_TU_01.png,CHOR_TU_02.png,CHORTU,,,,,,,,,,,,,,,,,,
19,1685036151293,25/05/2023 17:35:51,1685039751293,1,25/05/2023 19:35:51,128616,14,task-m73r,,29727005,BLIND,8844577,,complete,,646fa93c33dfd6eb405f35f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Noun-Number Training,27,Singular-Dual,Noun Number Training,7,Training01,Training01,34efq7,1,response,SNURTA,3884.1590000000433,8301.418000000005,8304.207999998529,3884.1590000000433,8301.418000000005,8304.207999998529,1,3884.1590000000433,4420.048999998486,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2, ,,,,SNUR,_01.png,_02.png,,SNUR_TA_01.png,SNUR_TA_02.png,SNURTA,,,,,,,,,,,,,,,,,,
20,1685036174014,25/05/2023 17:36:14,1685039774014,1,25/05/2023 19:36:14,128616,14,task-m73r,,29727005,BLIND,8844577,,complete,,646fa93c33dfd6eb405f35f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Noun-Number Training,27,Singular-Dual,Noun Number Training,8,Training01,Training01,34efq7,1,response,STOOTI,18587.655000000028,22705.44300000003,22722.236000000034,18587.655000000028,22705.44300000003,22722.236000000034,1,18587.655000000028,4134.581000000006,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2, ,,,,STOO,_01.png,_02.png,,STOO_TI_01.png,STOO_TI_02.png,STOOTI,,,,,,,,,,,,,,,,,,
21,1685036184029,25/05/2023 17:36:24,1685039784029,1,25/05/2023 19:36:24,128616,14,task-m73r,,29727005,BLIND,8844577,,complete,,646fa93c33dfd6eb405f35f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Noun-Number Training,27,Singular-Dual,Noun Number Training,9,Training01,Training01,34efq7,1,response,PHAITU,5601.180999999982,10018.65399999998,10033.647000002966,5601.180999999982,10018.65399999998,10033.647000002966,1,5601.180999999982,4432.4660000029835,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2, ,,,,PHAI,_01.png,_02.png,,PHAI_TU_01.png,PHAI_TU_02.png,PHAITU,,,,,,,,,,,,,,,,,,
22,1685036193021,25/05/2023 17:36:33,1685039793021,1,25/05/2023 19:36:33,128616,14,task-m73r,,29727005,BLIND,8844577,,complete,,646fa93c33dfd6eb405f35f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Noun-Number Training,27,Singular-Dual,Noun Number Training,10,Training01,Training01,34efq7,1,response,CHORTI,4000.997000000032,9002.006999999983,9007.092999997025,4000.997000000032,9002.006999999983,9007.092999997025,1,4000.997000000032,5006.095999996993,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2, ,,,,CHOR,_01.png,_02.png,,CHOR_TI_01.png,CHOR_TI_02.png,CHORTI,,,,,,,,,,,,,,,,,,
