Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_blocks,Spreadsheet: randomise_trials,Spreadsheet: ShowProgressBar,Spreadsheet: VERB,Spreadsheet: _,Spreadsheet: NUM,Spreadsheet: NOUN,Spreadsheet: _01,Spreadsheet: _02,Spreadsheet: _BLOT,Spreadsheet: AlienCountA,Spreadsheet: AlienCountB,Spreadsheet: TextResponseA,Spreadsheet: AlienTestCount03,Spreadsheet: Test01Option01,Spreadsheet: Test01Option02,Spreadsheet: Train02Picture01,Spreadsheet: Train02Picture02,Spreadsheet: TextTraining02,Spreadsheet: Test02Picture01,Spreadsheet: Test02Option01,Spreadsheet: Test02Option02,Spreadsheet: ,Spreadsheet: TestCorrectAnswer,Manipulation: Spreadsheet,Store: NounNumberTrain,Store: NounNumberCorrect,Store: NounNumberTotal
32,1686658677468,13/06/2023 12:17:57,1686662277468,1,13/06/2023 14:17:57,136362,2,task-kdv5,,30033769,5aead7e42ef8f800014af4a5,8944436,,complete,,64886a1d2a3e51145606d976,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1920x1080,1920x927,,Singular-Plural Training (Clone),1,Singular Plural Training,28,Training,Training,34efq7,1,response,GOIKE STOOTI!,6873.48000000004,12162.040000000037,12175.580000000016,6873.48000000004,12162.040000000037,12175.580000000016,1,6873.48000000004,5302.099999999977,0,,Single Text Entry,TextTraining02,4,object-97,Training,,5, ,GOI,_,KE,STOO,_01.png,_02.png,,,,,,,,GOI_KE_STOO_TI_01.png,GOI_KE_STOO_TI_02.png,GOIKE STOOTI!,,,,,,,,,
33,1686658686812,13/06/2023 12:18:06,1686662286812,1,13/06/2023 14:18:06,136362,2,task-kdv5,,30033769,5aead7e42ef8f800014af4a5,8944436,,complete,,64886a1d2a3e51145606d976,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1920x1080,1920x927,,Singular-Plural Training (Clone),1,Singular Plural Training,29,Training,Training,34efq7,1,response,PAUKE DREETI!,3953.9400000000023,9342.619999999995,9357.539999999979,3953.9400000000023,9342.619999999995,9357.539999999979,1,3953.9400000000023,5403.599999999977,0,,Single Text Entry,TextTraining02,4,object-97,Training,,5, ,PAU,_,KE,DREE,_01.png,_02.png,,,,,,,,PAU_KE_DREE_TI_01.png,PAU_KE_DREE_TI_02.png,PAUKE DREETI!,,,,,,,,,
34,1686658697008,13/06/2023 12:18:17,1686662297008,1,13/06/2023 14:18:17,136362,2,task-kdv5,,30033769,5aead7e42ef8f800014af4a5,8944436,,complete,,64886a1d2a3e51145606d976,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1920x1080,1920x927,,Singular-Plural Training (Clone),1,Singular Plural Training,30,Training,Training,34efq7,1,response,GOIKO BLARTU!,2202.179999999993,10193.440000000002,10210.119999999995,2202.179999999993,10193.440000000002,10210.119999999995,1,2202.179999999993,8007.940000000002,0,,Single Text Entry,TextTraining02,4,object-97,Training,,5, ,GOI,_,KO,BLAR,_01.png,_02.png,,,,,,,,GOI_KO_BLAR_TU_01.png,GOI_KO_BLAR_TU_02.png,GOIKO BLARTU!,,,,,,,,,
35,1686658705638,13/06/2023 12:18:25,1686662305638,1,13/06/2023 14:18:25,136362,2,task-kdv5,,30033769,5aead7e42ef8f800014af4a5,8944436,,complete,,64886a1d2a3e51145606d976,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1920x1080,1920x927,,Singular-Plural Training (Clone),1,Singular Plural Training,31,Training,Training,34efq7,1,response,PAUKO DREETU,4838.159999999974,8641.899999999965,8647.479999999981,4838.159999999974,8641.899999999965,8647.479999999981,0,4838.159999999974,3809.320000000007,0,,Single Text Entry,TextTraining02,4,object-97,Training,,6, ,PAU,_,KO,DREE,_01.png,_02.png,,,,,,,,PAU_KO_DREE_TU_01.png,PAU_KO_DREE_TU_02.png,PAUKO DREETU!,,,,,,,,,
36,1686658708854,13/06/2023 12:18:28,1686662308854,1,13/06/2023 14:18:28,136362,2,task-kdv5,,30033769,5aead7e42ef8f800014af4a5,8944436,,complete,,64886a1d2a3e51145606d976,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1920x1080,1920x927,,Singular-Plural Training (Clone),1,Singular Plural Training,31,Training,Training,34efq7,1,response,PAUKO DREETU!,4838.159999999974,11845.079999999958,11861.759999999951,4838.159999999974,11845.079999999958,11861.759999999951,1,4838.159999999974,7023.599999999977,0,,Single Text Entry,TextTraining02,4,object-97,Training,,6, ,PAU,_,KO,DREE,_01.png,_02.png,,,,,,,,PAU_KO_DREE_TU_01.png,PAU_KO_DREE_TU_02.png,PAUKO DREETU!,,,,,,,,,
37,1686658717646,13/06/2023 12:18:37,1686662317646,1,13/06/2023 14:18:37,136362,2,task-kdv5,,30033769,5aead7e42ef8f800014af4a5,8944436,,complete,,64886a1d2a3e51145606d976,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1920x1080,1920x927,,Singular-Plural Training (Clone),1,Singular Plural Training,32,Training,Training,34efq7,1,response,PAUKE BLARTA!,3003,8792.020000000019,8808.700000000012,3003,8792.020000000019,8808.700000000012,1,3003,5805.700000000012,0,,Single Text Entry,TextTraining02,4,object-97,Training,,6, ,PAU,_,KE,BLAR,_01.png,_02.png,,,,,,,,PAU_KE_BLAR_TA_01.png,PAU_KE_BLAR_TA_02.png,PAUKE BLARTA!,,,,,,,,,
38,1686658727528,13/06/2023 12:18:47,1686662327528,1,13/06/2023 14:18:47,136362,2,task-kdv5,,30033769,5aead7e42ef8f800014af4a5,8944436,,complete,,64886a1d2a3e51145606d976,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1920x1080,1920x927,,Singular-Plural Training (Clone),1,Singular Plural Training,33,Training,Training,34efq7,1,response,GOIKE PHAITA!,4220.880000000005,9893.22000000003,9900.380000000005,4220.880000000005,9893.22000000003,9900.380000000005,1,4220.880000000005,5679.5,0,,Single Text Entry,TextTraining02,4,object-97,Training,,6, ,GOI,_,KE,PHAI,_01.png,_02.png,,,,,,,,GOI_KE_PHAI_TA_01.png,GOI_KE_PHAI_TA_02.png,GOIKE PHAITA!,,,,,,,,,
39,1686658759224,13/06/2023 12:19:19,1686662359224,1,13/06/2023 14:19:19,136362,2,task-kdv5,,30033769,5aead7e42ef8f800014af4a5,8944436,,complete,,64886a1d2a3e51145606d976,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1920x1080,1920x927,,Singular-Plural Training (Clone),1,Singular Plural Training,34,Training,Training,34efq7,1,response,,31703.159999999974,31698.059999999998,31703.159999999974,31703.159999999974,31698.059999999998,31703.159999999974,0,31703.159999999974,0,0,,Single Text Entry,TextTraining02,4,object-97,Training,,6, ,PAU,_,KE,CHOR,_01.png,_02.png,,,,,,,,PAU_KE_CHOR_TI_01.png,PAU_KE_CHOR_TI_02.png,PAUKE CHORTI!,,,,,,,,,
40,1686658785744,13/06/2023 12:19:45,1686662385744,1,13/06/2023 14:19:45,136362,2,task-kdv5,,30033769,5aead7e42ef8f800014af4a5,8944436,,complete,,64886a1d2a3e51145606d976,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1920x1080,1920x927,,Singular-Plural Training (Clone),1,Singular Plural Training,34,Training,Training,34efq7,1,response,GOIKE DREETI!,52585.47999999998,58207.69999999995,58224.159999999974,52585.47999999998,58207.69999999995,58224.159999999974,0,52585.47999999998,5638.679999999993,0,,Single Text Entry,TextTraining02,4,object-97,Training,,6, ,PAU,_,KE,CHOR,_01.png,_02.png,,,,,,,,PAU_KE_CHOR_TI_01.png,PAU_KE_CHOR_TI_02.png,PAUKE CHORTI!,,,,,,,,,
41,1686658793129,13/06/2023 12:19:53,1686662393129,1,13/06/2023 14:19:53,136362,2,task-kdv5,,30033769,5aead7e42ef8f800014af4a5,8944436,,complete,,64886a1d2a3e51145606d976,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1920x1080,1920x927,,Singular-Plural Training (Clone),1,Singular Plural Training,34,Training,Training,34efq7,1,response,GOIKE BLARTI!,52585.47999999998,65598.31999999995,65608.15999999997,52585.47999999998,65598.31999999995,65608.15999999997,0,52585.47999999998,13022.679999999993,0,,Single Text Entry,TextTraining02,4,object-97,Training,,6, ,PAU,_,KE,CHOR,_01.png,_02.png,,,,,,,,PAU_KE_CHOR_TI_01.png,PAU_KE_CHOR_TI_02.png,PAUKE CHORTI!,,,,,,,,,
42,1686658796112,13/06/2023 12:19:56,1686662396112,1,13/06/2023 14:19:56,136362,2,task-kdv5,,30033769,5aead7e42ef8f800014af4a5,8944436,,complete,,64886a1d2a3e51145606d976,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1920x1080,1920x927,,Singular-Plural Training (Clone),1,Singular Plural Training,34,Training,Training,34efq7,1,response,GOIKE BLARTA!,52585.47999999998,68584.62,68591.15999999997,52585.47999999998,68584.62,68591.15999999997,0,52585.47999999998,16005.679999999993,0,,Single Text Entry,TextTraining02,4,object-97,Training,,6, ,PAU,_,KE,CHOR,_01.png,_02.png,,,,,,,,PAU_KE_CHOR_TI_01.png,PAU_KE_CHOR_TI_02.png,PAUKE CHORTI!,,,,,,,,,
43,1686658804857,13/06/2023 12:20:04,1686662404857,1,13/06/2023 14:20:04,136362,2,task-kdv5,,30033769,5aead7e42ef8f800014af4a5,8944436,,complete,,64886a1d2a3e51145606d976,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1920x1080,1920x927,,Singular-Plural Training (Clone),1,Singular Plural Training,34,Training,Training,34efq7,1,response,GOIKE SNARFI!,52585.47999999998,77326.65999999997,77336.15999999997,52585.47999999998,77326.65999999997,77336.15999999997,0,52585.47999999998,24750.679999999993,0,,Single Text Entry,TextTraining02,4,object-97,Training,,6, ,PAU,_,KE,CHOR,_01.png,_02.png,,,,,,,,PAU_KE_CHOR_TI_01.png,PAU_KE_CHOR_TI_02.png,PAUKE CHORTI!,,,,,,,,,
44,1686658807511,13/06/2023 12:20:07,1686662407511,1,13/06/2023 14:20:07,136362,2,task-kdv5,,30033769,5aead7e42ef8f800014af4a5,8944436,,complete,,64886a1d2a3e51145606d976,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1920x1080,1920x927,,Singular-Plural Training (Clone),1,Singular Plural Training,34,Training,Training,34efq7,1,response,GOIKE SNARFA!,52585.47999999998,79979.29999999999,79990.15999999997,52585.47999999998,79979.29999999999,79990.15999999997,0,52585.47999999998,27404.679999999993,0,,Single Text Entry,TextTraining02,4,object-97,Training,,6, ,PAU,_,KE,CHOR,_01.png,_02.png,,,,,,,,PAU_KE_CHOR_TI_01.png,PAU_KE_CHOR_TI_02.png,PAUKE CHORTI!,,,,,,,,,
45,1686658812837,13/06/2023 12:20:12,1686662412837,1,13/06/2023 14:20:12,136362,2,task-kdv5,,30033769,5aead7e42ef8f800014af4a5,8944436,,complete,,64886a1d2a3e51145606d976,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1920x1080,1920x927,,Singular-Plural Training (Clone),1,Singular Plural Training,34,Training,Training,34efq7,1,response,GOIKE BLARTA,52585.47999999998,85301.27999999997,85315.15999999997,52585.47999999998,85301.27999999997,85315.15999999997,0,52585.47999999998,32729.679999999993,0,,Single Text Entry,TextTraining02,4,object-97,Training,,6, ,PAU,_,KE,CHOR,_01.png,_02.png,,,,,,,,PAU_KE_CHOR_TI_01.png,PAU_KE_CHOR_TI_02.png,PAUKE CHORTI!,,,,,,,,,
46,1686658815021,13/06/2023 12:20:15,1686662415021,1,13/06/2023 14:20:15,136362,2,task-kdv5,,30033769,5aead7e42ef8f800014af4a5,8944436,,complete,,64886a1d2a3e51145606d976,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1920x1080,1920x927,,Singular-Plural Training (Clone),1,Singular Plural Training,34,Training,Training,34efq7,1,response,GOIKE BLARTA!,52585.47999999998,87486.75999999995,87500.15999999997,52585.47999999998,87486.75999999995,87500.15999999997,0,52585.47999999998,34914.67999999999,0,,Single Text Entry,TextTraining02,4,object-97,Training,,6, ,PAU,_,KE,CHOR,_01.png,_02.png,,,,,,,,PAU_KE_CHOR_TI_01.png,PAU_KE_CHOR_TI_02.png,PAUKE CHORTI!,,,,,,,,,
47,1686658821197,13/06/2023 12:20:21,1686662421197,1,13/06/2023 14:20:21,136362,2,task-kdv5,,30033769,5aead7e42ef8f800014af4a5,8944436,,complete,,64886a1d2a3e51145606d976,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1920x1080,1920x927,,Singular-Plural Training (Clone),1,Singular Plural Training,34,Training,Training,34efq7,1,response,GOIKE PHAITI!,52585.47999999998,93659.56,93676.15999999997,52585.47999999998,93659.56,93676.15999999997,0,52585.47999999998,41090.67999999999,0,,Single Text Entry,TextTraining02,4,object-97,Training,,6, ,PAU,_,KE,CHOR,_01.png,_02.png,,,,,,,,PAU_KE_CHOR_TI_01.png,PAU_KE_CHOR_TI_02.png,PAUKE CHORTI!,,,,,,,,,
48,1686658823791,13/06/2023 12:20:23,1686662423791,1,13/06/2023 14:20:23,136362,2,task-kdv5,,30033769,5aead7e42ef8f800014af4a5,8944436,,complete,,64886a1d2a3e51145606d976,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1920x1080,1920x927,,Singular-Plural Training (Clone),1,Singular Plural Training,34,Training,Training,34efq7,1,response,GOIKE PHAITA!,52585.47999999998,96262.12,96269.15999999997,52585.47999999998,96262.12,96269.15999999997,0,52585.47999999998,43683.67999999999,0,,Single Text Entry,TextTraining02,4,object-97,Training,,6, ,PAU,_,KE,CHOR,_01.png,_02.png,,,,,,,,PAU_KE_CHOR_TI_01.png,PAU_KE_CHOR_TI_02.png,PAUKE CHORTI!,,,,,,,,,
49,1686658826452,13/06/2023 12:20:26,1686662426452,1,13/06/2023 14:20:26,136362,2,task-kdv5,,30033769,5aead7e42ef8f800014af4a5,8944436,,complete,,64886a1d2a3e51145606d976,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1920x1080,1920x927,,Singular-Plural Training (Clone),1,Singular Plural Training,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,1686658833698,13/06/2023 12:20:33,1686662433698,1,13/06/2023 14:20:33,136362,2,task-kdv5,,30033769,5aead7e42ef8f800014af4a5,8944436,,complete,,64886a1d2a3e51145606d976,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1920x1080,1920x927,,Singular-Plural Training (Clone),1,Singular Plural Training,34,Training,Training,34efq7,1,response,PAUKE CHORTI!,2786.12,6873.500000000001,6878.38,2786.12,6873.500000000001,6878.38,1,2786.12,4092.26,0,,Single Text Entry,TextTraining02,4,object-97,Training,,6, ,PAU,_,KE,CHOR,_01.png,_02.png,,,,,,,,PAU_KE_CHOR_TI_01.png,PAU_KE_CHOR_TI_02.png,PAUKE CHORTI!,,,,,,,,,
51,1686658843602,13/06/2023 12:20:43,1686662443602,1,13/06/2023 14:20:43,136362,2,task-kdv5,,30033769,5aead7e42ef8f800014af4a5,8944436,,complete,,64886a1d2a3e51145606d976,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1920x1080,1920x927,,Singular-Plural Training (Clone),1,Singular Plural Training,35,Training,Training,34efq7,1,response,GOIKE SNURTI!,2068.74,9893.159999999998,9908.88,2068.74,9893.159999999998,9908.88,1,2068.74,7840.139999999999,0,,Single Text Entry,TextTraining02,4,object-97,Training,,6, ,GOI,_,KE,SNUR,_01.png,_02.png,,,,,,,,GOI_KE_SNUR_TI_01.png,GOI_KE_SNUR_TI_02.png,GOIKE SNURTI!,,,,,,,,,
52,1686658852335,13/06/2023 12:20:52,1686662452335,1,13/06/2023 14:20:52,136362,2,task-kdv5,,30033769,5aead7e42ef8f800014af4a5,8944436,,complete,,64886a1d2a3e51145606d976,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1920x1080,1920x927,,Singular-Plural Training (Clone),1,Singular Plural Training,36,Training,Training,34efq7,1,response,GOIKO STOOTU!,3803.800000000003,8742,8748.720000000001,3803.800000000003,8742,8748.720000000001,1,3803.800000000003,4944.919999999998,0,,Single Text Entry,TextTraining02,4,object-97,Training,,6, ,GOI,_,KO,STOO,_01.png,_02.png,,,,,,,,GOI_KO_STOO_TU_01.png,GOI_KO_STOO_TU_02.png,GOIKO STOOTU!,,,,,,,,,
53,1686658852337,13/06/2023 12:20:52,1686662452337,1,13/06/2023 14:20:52,136362,2,task-kdv5,,30033769,5aead7e42ef8f800014af4a5,8944436,,complete,,64886a1d2a3e51145606d976,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1920x1080,1920x927,,Singular-Plural Training (Clone),1,Singular Plural Training,,,,,,5,END,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1686658700231,13/06/2023 12:18:20,1686662300231,1,13/06/2023 14:18:20,136362,2,task-kdv5,,30034009,63ea42d8a430d45acab1cd25,8944491,,complete,,64886b8eaa207f42afa04aa5,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x969,,Singular-Plural Training (Clone),1,Singular Plural Training,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1686658710333,13/06/2023 12:18:30,1686662310333,1,13/06/2023 14:18:30,136362,2,task-kdv5,,30034009,63ea42d8a430d45acab1cd25,8944491,,complete,,64886b8eaa207f42afa04aa5,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x969,,Singular-Plural Training (Clone),1,Singular Plural Training,1,Instructions,Instructions,l6tegj,1,continue,,10113.832000047683,10110.94,10113.832000047683,10113.832000047683,10110.94,10113.832000047683,1,10113.832000047683,0,0,,Click To Continue,Continue Button,2,object-8,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1686658733171,13/06/2023 12:18:53,1686662333171,1,13/06/2023 14:18:53,136362,2,task-kdv5,,30034009,63ea42d8a430d45acab1cd25,8944491,,complete,,64886b8eaa207f42afa04aa5,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x969,,Singular-Plural Training (Clone),1,Singular Plural Training,1,Training,Training,34efq7,1,response,GOIKE DREETI,9041.514,22832.959,22839.912,9041.514,22832.959,22839.912,0,9041.514,13798.398000000001,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,GOI,_,KE,DREE,_01.png,_02.png,,,,,,,,GOI_KE_DREE_TI_01.png,GOI_KE_DREE_TI_02.png,GOIKE DREETI!,,,,,,,,,
4,1686658735338,13/06/2023 12:18:55,1686662335338,1,13/06/2023 14:18:55,136362,2,task-kdv5,,30034009,63ea42d8a430d45acab1cd25,8944491,,complete,,64886b8eaa207f42afa04aa5,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x969,,Singular-Plural Training (Clone),1,Singular Plural Training,1,Training,Training,34efq7,1,response,GOIKE DREETI,9041.514,25006.533,25008.491999952315,9041.514,25006.533,25008.491999952315,0,9041.514,15966.977999952316,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,GOI,_,KE,DREE,_01.png,_02.png,,,,,,,,GOI_KE_DREE_TI_01.png,GOI_KE_DREE_TI_02.png,GOIKE DREETI!,,,,,,,,,
5,1686658743370,13/06/2023 12:19:03,1686662343370,1,13/06/2023 14:19:03,136362,2,task-kdv5,,30034009,63ea42d8a430d45acab1cd25,8944491,,complete,,64886b8eaa207f42afa04aa5,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x969,,Singular-Plural Training (Clone),1,Singular Plural Training,1,Training,Training,34efq7,1,response,GOIKE DREETI!,9041.514,33034.17999999999,33039.591999856944,9041.514,33034.17999999999,33039.591999856944,1,9041.514,23998.077999856945,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,GOI,_,KE,DREE,_01.png,_02.png,,,,,,,,GOI_KE_DREE_TI_01.png,GOI_KE_DREE_TI_02.png,GOIKE DREETI!,,,,,,,,,
6,1686658765928,13/06/2023 12:19:25,1686662365928,1,13/06/2023 14:19:25,136362,2,task-kdv5,,30034009,63ea42d8a430d45acab1cd25,8944491,,complete,,64886b8eaa207f42afa04aa5,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x969,,Singular-Plural Training (Clone),1,Singular Plural Training,2,Training,Training,34efq7,1,response,PAUKE PHAITA!,4902.697,22562.131999999998,22563.41199985695,4902.697,22562.131999999998,22563.41199985695,1,4902.697,17660.71499985695,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,PAU,_,KE,PHAI,_01.png,_02.png,,,,,,,,PAU_KE_PHAI_TA_01.png,PAU_KE_PHAI_TA_02.png,PAUKE PHAITA!,,,,,,,,,
7,1686658780578,13/06/2023 12:19:40,1686662380578,1,13/06/2023 14:19:40,136362,2,task-kdv5,,30034009,63ea42d8a430d45acab1cd25,8944491,,complete,,64886b8eaa207f42afa04aa5,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x969,,Singular-Plural Training (Clone),1,Singular Plural Training,3,Training,Training,34efq7,1,response,GOIKE BLARTA!,6437.393000000011,14645.591,14651.279999856954,6437.393000000011,14645.591,14651.279999856954,1,6437.393000000011,8213.886999856943,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,GOI,_,KE,BLAR,_01.png,_02.png,,,,,,,,GOI_KE_BLAR_TA_01.png,GOI_KE_BLAR_TA_02.png,GOIKE BLARTA!,,,,,,,,,
8,1686658797366,13/06/2023 12:19:57,1686662397366,1,13/06/2023 14:19:57,136362,2,task-kdv5,,30034009,63ea42d8a430d45acab1cd25,8944491,,complete,,64886b8eaa207f42afa04aa5,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x969,,Singular-Plural Training (Clone),1,Singular Plural Training,4,Training,Training,34efq7,1,response,GOIKO SNURTU!,2722.1810000000114,16791.391000000003,16794.58899995232,2722.1810000000114,16791.391000000003,16794.58899995232,1,2722.1810000000114,14072.40799995231,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,GOI,_,KO,SNUR,_01.png,_02.png,,,,,,,,GOI_KO_SNUR_TU_01.png,GOI_KO_SNUR_TU_02.png,GOIKO SNURTU!,,,,,,,,,
9,1686658810759,13/06/2023 12:20:10,1686662410759,1,13/06/2023 14:20:10,136362,2,task-kdv5,,30034009,63ea42d8a430d45acab1cd25,8944491,,complete,,64886b8eaa207f42afa04aa5,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x969,,Singular-Plural Training (Clone),1,Singular Plural Training,5,Training,Training,34efq7,1,response,PAUKO CHORTU!,3520.774999999994,13388.669999999998,13395.614000000001,3520.774999999994,13388.669999999998,13395.614000000001,1,3520.774999999994,9874.839000000007,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,PAU,_,KO,CHOR,_01.png,_02.png,,,,,,,,PAU_KO_CHOR_TU_01.png,PAU_KO_CHOR_TU_02.png,PAUKO CHORTU!,,,,,,,,,
10,1686658825803,13/06/2023 12:20:25,1686662425803,1,13/06/2023 14:20:25,136362,2,task-kdv5,,30034009,63ea42d8a430d45acab1cd25,8944491,,complete,,64886b8eaa207f42afa04aa5,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x969,,Singular-Plural Training (Clone),1,Singular Plural Training,6,Training,Training,34efq7,1,response,PAUKE STOOTI!,3645.793000000005,15048.362999999998,15051.327999904635,3645.793000000005,15048.362999999998,15051.327999904635,1,3645.793000000005,11405.53499990463,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,PAU,_,KE,STOO,_01.png,_02.png,,,,,,,,PAU_KE_STOO_TI_01.png,PAU_KE_STOO_TI_02.png,PAUKE STOOTI!,,,,,,,,,
11,1686658835653,13/06/2023 12:20:35,1686662435653,1,13/06/2023 14:20:35,136362,2,task-kdv5,,30034009,63ea42d8a430d45acab1cd25,8944491,,complete,,64886b8eaa207f42afa04aa5,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x969,,Singular-Plural Training (Clone),1,Singular Plural Training,7,Training,Training,34efq7,1,response,GOIKE STOOTA,3222.1900000000023,9847.054000000018,9853.164999952322,3222.1900000000023,9847.054000000018,9853.164999952322,0,3222.1900000000023,6630.974999952319,0,,Single Text Entry,TextTraining02,4,object-97,Training,,2, ,GOI,_,KE,STOO,_01.png,_02.png,,,,,,,,GOI_KE_STOO_TA_01.png,GOI_KE_STOO_TA_02.png,GOIKE STOOTA!,,,,,,,,,
12,1686658838905,13/06/2023 12:20:38,1686662438905,1,13/06/2023 14:20:38,136362,2,task-kdv5,,30034009,63ea42d8a430d45acab1cd25,8944491,,complete,,64886b8eaa207f42afa04aa5,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x969,,Singular-Plural Training (Clone),1,Singular Plural Training,7,Training,Training,34efq7,1,response,GOIKE STOOTA!,3222.1900000000023,13103.951000000015,13105.164999952322,3222.1900000000023,13103.951000000015,13105.164999952322,1,3222.1900000000023,9882.97499995232,0,,Single Text Entry,TextTraining02,4,object-97,Training,,2, ,GOI,_,KE,STOO,_01.png,_02.png,,,,,,,,GOI_KE_STOO_TA_01.png,GOI_KE_STOO_TA_02.png,GOIKE STOOTA!,,,,,,,,,
13,1686658851934,13/06/2023 12:20:51,1686662451934,1,13/06/2023 14:20:51,136362,2,task-kdv5,,30034009,63ea42d8a430d45acab1cd25,8944491,,complete,,64886b8eaa207f42afa04aa5,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x969,,Singular-Plural Training (Clone),1,Singular Plural Training,8,Training,Training,34efq7,1,response,PAUKE DREETA!,4242.97099999999,13027.56699999998,13030.313999856939,4242.97099999999,13027.56699999998,13030.313999856939,1,4242.97099999999,8787.342999856948,0,,Single Text Entry,TextTraining02,4,object-97,Training,,2, ,PAU,_,KE,DREE,_01.png,_02.png,,,,,,,,PAU_KE_DREE_TA_01.png,PAU_KE_DREE_TA_02.png,PAUKE DREETA!,,,,,,,,,
14,1686658869772,13/06/2023 12:21:09,1686662469772,1,13/06/2023 14:21:09,136362,2,task-kdv5,,30034009,63ea42d8a430d45acab1cd25,8944491,,complete,,64886b8eaa207f42afa04aa5,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x969,,Singular-Plural Training (Clone),1,Singular Plural Training,9,Training,Training,34efq7,1,response,GOIKO PHAITU!,4958.25,17833.040000000008,17839.985000000015,4958.25,17833.040000000008,17839.985000000015,1,4958.25,12881.735000000015,0,,Single Text Entry,TextTraining02,4,object-97,Training,,2, ,GOI,_,KO,PHAI,_01.png,_02.png,,,,,,,,GOI_KO_PHAI_TU_01.png,GOI_KO_PHAI_TU_02.png,GOIKO PHAITU!,,,,,,,,,
