Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_blocks,Spreadsheet: randomise_trials,Spreadsheet: ShowProgressBar,Spreadsheet: VERB,Spreadsheet: _,Spreadsheet: NUM,Spreadsheet: NOUN,Spreadsheet: _01,Spreadsheet: _02,Spreadsheet: _BLOT,Spreadsheet: AlienCountA,Spreadsheet: AlienCountB,Spreadsheet: TextResponseA,Spreadsheet: AlienTestCount03,Spreadsheet: Test01Option01,Spreadsheet: Test01Option02,Spreadsheet: Train02Picture01,Spreadsheet: Train02Picture02,Spreadsheet: TextTraining02,Spreadsheet: Test02Picture01,Spreadsheet: Test02Option01,Spreadsheet: Test02Option02,Spreadsheet: ,Spreadsheet: CorrectAnswer,Manipulation: Spreadsheet,Store: correct,Store: total
18,1686660694485,13/06/2023 12:51:34,1686664294485,1,13/06/2023 14:51:34,136362,2,task-v6g5,,30035721,611e1cf011c9f05d6990d4ae,8944653,,complete,,64886e30ffe82789ab697fbf,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x961,,Singular-Plural Testing (Clone),1,Singular Plural Testing,16,Testing,Testing,hvzr65,1,response,PAU_KO_CHOR_TU_02.png,7478.370999998879,7463.521999999997,7478.370999998879,7478.370999998879,7463.521999999997,7478.370999998879,1,7478.370999998879,0,0,,Click Response,ResponseA,3,object-86,Testing,,3, ,PAU,_,KO,CHOR,,_02.png,_BLOT.png,,,,,,,,,,PAU_KO_CHOR_BLOT.png,PAU_KO_CHOR_TU_02.png,PAU_KO_CHOR_TI_02.png,,PAU_KO_CHOR_TU_02.png,,,
19,1686660725015,13/06/2023 12:52:05,1686664325015,1,13/06/2023 14:52:05,136362,2,task-v6g5,,30035721,611e1cf011c9f05d6990d4ae,8944653,,complete,,64886e30ffe82789ab697fbf,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x961,,Singular-Plural Testing (Clone),1,Singular Plural Testing,17,Testing,Testing,hvzr65,1,response,GOI_KE_SNUR_TU_02.png,30543.748999999254,30535.462,30543.748999999254,30543.748999999254,30535.462,30543.748999999254,0,30543.748999999254,0,0,,Click Response,ResponseB,4,object-85,Testing,,3, ,GOI,_,KE,SNUR,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_SNUR_BLOT.png,GOI_KE_SNUR_TA_02.png,GOI_KE_SNUR_TU_02.png,,GOI_KE_SNUR_TA_02.png,,,
20,1686660729054,13/06/2023 12:52:09,1686664329054,1,13/06/2023 14:52:09,136362,2,task-v6g5,,30035721,611e1cf011c9f05d6990d4ae,8944653,,complete,,64886e30ffe82789ab697fbf,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x961,,Singular-Plural Testing (Clone),1,Singular Plural Testing,18,Testing,Testing,hvzr65,1,response,PAU_KE_STOO_TA_02.png,4047.886999998882,4039.1870000000054,4047.886999998882,4047.886999998882,4039.1870000000054,4047.886999998882,1,4047.886999998882,0,0,,Click Response,ResponseB,4,object-85,Testing,,3, ,PAU,_,KE,STOO,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_STOO_BLOT.png,PAU_KE_STOO_TI_02.png,PAU_KE_STOO_TA_02.png,,PAU_KE_STOO_TA_02.png,,,
21,1686660731591,13/06/2023 12:52:11,1686664331591,1,13/06/2023 14:52:11,136362,2,task-v6g5,,30035721,611e1cf011c9f05d6990d4ae,8944653,,complete,,64886e30ffe82789ab697fbf,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x961,,Singular-Plural Testing (Clone),1,Singular Plural Testing,19,Testing,Testing,hvzr65,1,response,GOI_KE_PHAI_TA_02.png,2544.9999999996217,2543.008999999991,2544.9999999996217,2544.9999999996217,2543.008999999991,2544.9999999996217,1,2544.9999999996217,0,0,,Click Response,ResponseB,4,object-85,Testing,,4, ,GOI,_,KE,PHAI,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_PHAI_BLOT.png,GOI_KE_PHAI_TU_02.png,GOI_KE_PHAI_TA_02.png,,GOI_KE_PHAI_TA_02.png,,,
22,1686660734638,13/06/2023 12:52:14,1686664334638,1,13/06/2023 14:52:14,136362,2,task-v6g5,,30035721,611e1cf011c9f05d6990d4ae,8944653,,complete,,64886e30ffe82789ab697fbf,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x961,,Singular-Plural Testing (Clone),1,Singular Plural Testing,20,Testing,Testing,hvzr65,1,response,PAU_KE_DREE_TI_02.png,3049.8910000000033,3042.3300000000163,3049.8910000000033,3049.8910000000033,3042.3300000000163,3049.8910000000033,1,3049.8910000000033,0,0,,Click Response,ResponseA,3,object-86,Testing,,4, ,PAU,_,KE,DREE,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_DREE_BLOT.png,PAU_KE_DREE_TI_02.png,PAU_KE_DREE_TU_02.png,,PAU_KE_DREE_TI_02.png,,,
23,1686660737855,13/06/2023 12:52:17,1686664337855,1,13/06/2023 14:52:17,136362,2,task-v6g5,,30035721,611e1cf011c9f05d6990d4ae,8944653,,complete,,64886e30ffe82789ab697fbf,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x961,,Singular-Plural Testing (Clone),1,Singular Plural Testing,21,Testing,Testing,hvzr65,1,response,GOI_KE_CHOR_TA_02.png,3223.8609999988694,3207.9320000000007,3223.8609999988694,3223.8609999988694,3207.9320000000007,3223.8609999988694,0,3223.8609999988694,0,0,,Click Response,ResponseA,3,object-86,Testing,,4, ,GOI,_,KE,CHOR,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_CHOR_BLOT.png,GOI_KE_CHOR_TA_02.png,GOI_KE_CHOR_TI_02.png,,GOI_KE_CHOR_TI_02.png,,,
24,1686660745287,13/06/2023 12:52:25,1686664345287,1,13/06/2023 14:52:25,136362,2,task-v6g5,,30035721,611e1cf011c9f05d6990d4ae,8944653,,complete,,64886e30ffe82789ab697fbf,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x961,,Singular-Plural Testing (Clone),1,Singular Plural Testing,22,Testing,Testing,hvzr65,1,response,GOI_KO_STOO_TU_02.png,7447.728999999614,7446.559999999998,7447.728999999614,7447.728999999614,7446.559999999998,7447.728999999614,1,7447.728999999614,0,0,,Click Response,ResponseA,3,object-86,Testing,,4, ,GOI,_,KO,STOO,,_02.png,_BLOT.png,,,,,,,,,,GOI_KO_STOO_BLOT.png,GOI_KO_STOO_TU_02.png,GOI_KO_STOO_TA_02.png,,GOI_KO_STOO_TU_02.png,,,
25,1686660748646,13/06/2023 12:52:28,1686664348646,1,13/06/2023 14:52:28,136362,2,task-v6g5,,30035721,611e1cf011c9f05d6990d4ae,8944653,,complete,,64886e30ffe82789ab697fbf,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x961,,Singular-Plural Testing (Clone),1,Singular Plural Testing,23,Testing,Testing,hvzr65,1,response,PAU_KO_BLAR_TU_02.png,3361.0689999999886,3358.008999999991,3361.0689999999886,3361.0689999999886,3358.008999999991,3361.0689999999886,1,3361.0689999999886,0,0,,Click Response,ResponseB,4,object-85,Testing,,4, ,PAU,_,KO,BLAR,,_02.png,_BLOT.png,,,,,,,,,,PAU_KO_BLAR_BLOT.png,PAU_KO_BLAR_TI_02.png,PAU_KO_BLAR_TU_02.png,,PAU_KO_BLAR_TU_02.png,,,
26,1686660752126,13/06/2023 12:52:32,1686664352126,1,13/06/2023 14:52:32,136362,2,task-v6g5,,30035721,611e1cf011c9f05d6990d4ae,8944653,,complete,,64886e30ffe82789ab697fbf,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x961,,Singular-Plural Testing (Clone),1,Singular Plural Testing,24,Testing,Testing,hvzr65,1,response,PAU_KE_SNUR_TI_02.png,3482.96000000037,3473.837999999989,3482.96000000037,3482.96000000037,3473.837999999989,3482.96000000037,0,3482.96000000037,0,0,,Click Response,ResponseB,4,object-85,Testing,,4, ,PAU,_,KE,SNUR,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_SNUR_BLOT.png,PAU_KE_SNUR_TA_02.png,PAU_KE_SNUR_TI_02.png,,PAU_KE_SNUR_TA_02.png,,,
27,1686660756191,13/06/2023 12:52:36,1686664356191,1,13/06/2023 14:52:36,136362,2,task-v6g5,,30035721,611e1cf011c9f05d6990d4ae,8944653,,complete,,64886e30ffe82789ab697fbf,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x961,,Singular-Plural Testing (Clone),1,Singular Plural Testing,25,Testing,Testing,hvzr65,1,response,PAU_KO_STOO_TI_02.png,4073.6220000003814,4072.439000000013,4073.6220000003814,4073.6220000003814,4072.439000000013,4073.6220000003814,0,4073.6220000003814,0,0,,Click Response,ResponseB,4,object-85,Testing,,5, ,PAU,_,KO,STOO,,_02.png,_BLOT.png,,,,,,,,,,PAU_KO_STOO_BLOT.png,PAU_KO_STOO_TU_02.png,PAU_KO_STOO_TI_02.png,,PAU_KO_STOO_TU_02.png,,,
28,1686660758727,13/06/2023 12:52:38,1686664358727,1,13/06/2023 14:52:38,136362,2,task-v6g5,,30035721,611e1cf011c9f05d6990d4ae,8944653,,complete,,64886e30ffe82789ab697fbf,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x961,,Singular-Plural Testing (Clone),1,Singular Plural Testing,26,Testing,Testing,hvzr65,1,response,GOI_KE_BLAR_TA_02.png,2536.782999999996,2526.5780000000086,2536.782999999996,2536.782999999996,2526.5780000000086,2536.782999999996,0,2536.782999999996,0,0,,Click Response,ResponseB,4,object-85,Testing,,5, ,GOI,_,KE,BLAR,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_BLAR_BLOT.png,GOI_KE_BLAR_TI_02.png,GOI_KE_BLAR_TA_02.png,,GOI_KE_BLAR_TI_02.png,,,
29,1686660762031,13/06/2023 12:52:42,1686664362031,1,13/06/2023 14:52:42,136362,2,task-v6g5,,30035721,611e1cf011c9f05d6990d4ae,8944653,,complete,,64886e30ffe82789ab697fbf,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x961,,Singular-Plural Testing (Clone),1,Singular Plural Testing,27,Testing,Testing,hvzr65,1,response,PAU_KE_CHOR_TI_02.png,3314.5049999988696,3308.304999999993,3314.5049999988696,3314.5049999988696,3308.304999999993,3314.5049999988696,1,3314.5049999988696,0,0,,Click Response,ResponseB,4,object-85,Testing,,5, ,PAU,_,KE,CHOR,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_CHOR_BLOT.png,PAU_KE_CHOR_TU_02.png,PAU_KE_CHOR_TI_02.png,,PAU_KE_CHOR_TI_02.png,,,
30,1686660765047,13/06/2023 12:52:45,1686664365047,1,13/06/2023 14:52:45,136362,2,task-v6g5,,30035721,611e1cf011c9f05d6990d4ae,8944653,,complete,,64886e30ffe82789ab697fbf,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x961,,Singular-Plural Testing (Clone),1,Singular Plural Testing,28,Testing,Testing,hvzr65,1,response,PAU_KE_PHAI_TA_02.png,3021.9999999996217,3008.201000000001,3021.9999999996217,3021.9999999996217,3008.201000000001,3021.9999999996217,1,3021.9999999996217,0,0,,Click Response,ResponseB,4,object-85,Testing,,5, ,PAU,_,KE,PHAI,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_PHAI_BLOT.png,PAU_KE_PHAI_TI_02.png,PAU_KE_PHAI_TA_02.png,,PAU_KE_PHAI_TA_02.png,,,
31,1686660771055,13/06/2023 12:52:51,1686664371055,1,13/06/2023 14:52:51,136362,2,task-v6g5,,30035721,611e1cf011c9f05d6990d4ae,8944653,,complete,,64886e30ffe82789ab697fbf,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x961,,Singular-Plural Testing (Clone),1,Singular Plural Testing,29,Testing,Testing,hvzr65,1,response,GOI_KO_SNUR_TU_02.png,6022.198999999993,6017.34699999998,6022.198999999993,6022.198999999993,6017.34699999998,6022.198999999993,1,6022.198999999993,0,0,,Click Response,ResponseB,4,object-85,Testing,,5, ,GOI,_,KO,SNUR,,_02.png,_BLOT.png,,,,,,,,,,GOI_KO_SNUR_BLOT.png,GOI_KO_SNUR_TA_02.png,GOI_KO_SNUR_TU_02.png,,GOI_KO_SNUR_TU_02.png,,,
32,1686660775695,13/06/2023 12:52:55,1686664375695,1,13/06/2023 14:52:55,136362,2,task-v6g5,,30035721,611e1cf011c9f05d6990d4ae,8944653,,complete,,64886e30ffe82789ab697fbf,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x961,,Singular-Plural Testing (Clone),1,Singular Plural Testing,30,Testing,Testing,hvzr65,1,response,GOI_KE_DREE_TA_02.png,4644.551999999268,4637.838000000018,4644.551999999268,4644.551999999268,4637.838000000018,4644.551999999268,1,4644.551999999268,0,0,,Click Response,ResponseA,3,object-86,Testing,,5, ,GOI,_,KE,DREE,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_DREE_BLOT.png,GOI_KE_DREE_TA_02.png,GOI_KE_DREE_TU_02.png,,GOI_KE_DREE_TA_02.png,,,
33,1686660778703,13/06/2023 12:52:58,1686664378703,1,13/06/2023 14:52:58,136362,2,task-v6g5,,30035721,611e1cf011c9f05d6990d4ae,8944653,,complete,,64886e30ffe82789ab697fbf,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x961,,Singular-Plural Testing (Clone),1,Singular Plural Testing,31,Testing,Testing,hvzr65,1,response,PAU_KE_BLAR_TU_02.png,3014.914000000368,3008.639999999985,3014.914000000368,3014.914000000368,3008.639999999985,3014.914000000368,0,3014.914000000368,0,0,,Click Response,ResponseB,4,object-85,Testing,,6, ,PAU,_,KE,BLAR,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_BLAR_BLOT.png,PAU_KE_BLAR_TI_02.png,PAU_KE_BLAR_TU_02.png,,PAU_KE_BLAR_TI_02.png,,,
34,1686660781551,13/06/2023 12:53:01,1686664381551,1,13/06/2023 14:53:01,136362,2,task-v6g5,,30035721,611e1cf011c9f05d6990d4ae,8944653,,complete,,64886e30ffe82789ab697fbf,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x961,,Singular-Plural Testing (Clone),1,Singular Plural Testing,32,Testing,Testing,hvzr65,1,response,PAU_KE_DREE_TA_02.png,2854.5739999992657,2842.165000000008,2854.5739999992657,2854.5739999992657,2842.165000000008,2854.5739999992657,1,2854.5739999992657,0,0,,Click Response,ResponseA,3,object-86,Testing,,6, ,PAU,_,KE,DREE,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_DREE_BLOT.png,PAU_KE_DREE_TA_02.png,PAU_KE_DREE_TI_02.png,,PAU_KE_DREE_TA_02.png,,,
35,1686660786358,13/06/2023 12:53:06,1686664386358,1,13/06/2023 14:53:06,136362,2,task-v6g5,,30035721,611e1cf011c9f05d6990d4ae,8944653,,complete,,64886e30ffe82789ab697fbf,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x961,,Singular-Plural Testing (Clone),1,Singular Plural Testing,33,Testing,Testing,hvzr65,1,response,GOI_KE_STOO_TI_02.png,4820.209000000003,4803.956999999995,4820.209000000003,4820.209000000003,4803.956999999995,4820.209000000003,1,4820.209000000003,0,0,,Click Response,ResponseB,4,object-85,Testing,,6, ,GOI,_,KE,STOO,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_STOO_BLOT.png,GOI_KE_STOO_TA_02.png,GOI_KE_STOO_TI_02.png,,GOI_KE_STOO_TI_02.png,,,
36,1686660789046,13/06/2023 12:53:09,1686664389046,1,13/06/2023 14:53:09,136362,2,task-v6g5,,30035721,611e1cf011c9f05d6990d4ae,8944653,,complete,,64886e30ffe82789ab697fbf,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x961,,Singular-Plural Testing (Clone),1,Singular Plural Testing,34,Testing,Testing,hvzr65,1,response,GOI_KE_CHOR_TA_02.png,2704.15200000038,2692.978000000003,2704.15200000038,2704.15200000038,2692.978000000003,2704.15200000038,1,2704.15200000038,0,0,,Click Response,ResponseB,4,object-85,Testing,,6, ,GOI,_,KE,CHOR,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_CHOR_BLOT.png,GOI_KE_CHOR_TU_02.png,GOI_KE_CHOR_TA_02.png,,GOI_KE_CHOR_TA_02.png,,,
37,1686660791039,13/06/2023 12:53:11,1686664391039,1,13/06/2023 14:53:11,136362,2,task-v6g5,,30035721,611e1cf011c9f05d6990d4ae,8944653,,complete,,64886e30ffe82789ab697fbf,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x961,,Singular-Plural Testing (Clone),1,Singular Plural Testing,35,Testing,Testing,hvzr65,1,response,GOI_KO_PHAI_TA_02.png,2003.3739999996324,1994.4690000000119,2003.3739999996324,2003.3739999996324,1994.4690000000119,2003.3739999996324,0,2003.3739999996324,0,0,,Click Response,ResponseB,4,object-85,Testing,,6, ,GOI,_,KO,PHAI,,_02.png,_BLOT.png,,,,,,,,,,GOI_KO_PHAI_BLOT.png,GOI_KO_PHAI_TU_02.png,GOI_KO_PHAI_TA_02.png,,GOI_KO_PHAI_TU_02.png,,,
38,1686660794031,13/06/2023 12:53:14,1686664394031,1,13/06/2023 14:53:14,136362,2,task-v6g5,,30035721,611e1cf011c9f05d6990d4ae,8944653,,complete,,64886e30ffe82789ab697fbf,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x961,,Singular-Plural Testing (Clone),1,Singular Plural Testing,36,Testing,Testing,hvzr65,1,response,PAU_KO_SNUR_TU_02.png,3001.4049999996205,2992.277000000002,3001.4049999996205,3001.4049999996205,2992.277000000002,3001.4049999996205,1,3001.4049999996205,0,0,,Click Response,ResponseB,4,object-85,Testing,,6, ,PAU,_,KO,SNUR,,_02.png,_BLOT.png,,,,,,,,,,PAU_KO_SNUR_BLOT.png,PAU_KO_SNUR_TI_02.png,PAU_KO_SNUR_TU_02.png,,PAU_KO_SNUR_TU_02.png,,,
39,1686660794037,13/06/2023 12:53:14,1686664394037,1,13/06/2023 14:53:14,136362,2,task-v6g5,,30035721,611e1cf011c9f05d6990d4ae,8944653,,complete,,64886e30ffe82789ab697fbf,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x961,,Singular-Plural Testing (Clone),1,Singular Plural Testing,,,,,,5,END,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1686660439953,13/06/2023 12:47:19,1686664039953,1,13/06/2023 14:47:19,136362,2,task-v6g5,,30035642,5f2788ddf5b51d1407d074b5,8944572,,complete,,64886caab5e766cd18c72bc2,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1536x864,1536x760,,Singular-Plural Testing (Clone),1,Singular Plural Testing,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1686660445283,13/06/2023 12:47:25,1686664045283,1,13/06/2023 14:47:25,136362,2,task-v6g5,,30035642,5f2788ddf5b51d1407d074b5,8944572,,complete,,64886caab5e766cd18c72bc2,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1536x864,1536x760,,Singular-Plural Testing (Clone),1,Singular Plural Testing,1,Instructions,Instructions,g2b1f4,1,continue,,5353.759000011921,5345.451,5353.759000011921,5353.759000011921,5345.451,5353.759000011921,1,5353.759000011921,0,0,,Click To Continue,Continue Button,2,object-79,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1686660452531,13/06/2023 12:47:32,1686664052531,1,13/06/2023 14:47:32,136362,2,task-v6g5,,30035642,5f2788ddf5b51d1407d074b5,8944572,,complete,,64886caab5e766cd18c72bc2,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1536x864,1536x760,,Singular-Plural Testing (Clone),1,Singular Plural Testing,1,Testing,Testing,hvzr65,1,response,GOI_KO_DREE_TU_02.png,7256.40800000596,7244.027,7256.40800000596,7256.40800000596,7244.027,7256.40800000596,1,7256.40800000596,0,0,,Click Response,ResponseB,4,object-85,Testing,,1, ,GOI,_,KO,DREE,,_02.png,_BLOT.png,,,,,,,,,,GOI_KO_DREE_BLOT.png,GOI_KO_DREE_TA_02.png,GOI_KO_DREE_TU_02.png,,GOI_KO_DREE_TU_02.png,,,
4,1686660456880,13/06/2023 12:47:36,1686664056880,1,13/06/2023 14:47:36,136362,2,task-v6g5,,30035642,5f2788ddf5b51d1407d074b5,8944572,,complete,,64886caab5e766cd18c72bc2,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1536x864,1536x760,,Singular-Plural Testing (Clone),1,Singular Plural Testing,2,Testing,Testing,hvzr65,1,response,GOI_KE_SNUR_TI_02.png,4361.481,4346.415000000001,4361.481,4361.481,4346.415000000001,4361.481,1,4361.481,0,0,,Click Response,ResponseA,3,object-86,Testing,,1, ,GOI,_,KE,SNUR,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_SNUR_BLOT.png,GOI_KE_SNUR_TI_02.png,GOI_KE_SNUR_TA_02.png,,GOI_KE_SNUR_TI_02.png,,,
5,1686660460427,13/06/2023 12:47:40,1686664060427,1,13/06/2023 14:47:40,136362,2,task-v6g5,,30035642,5f2788ddf5b51d1407d074b5,8944572,,complete,,64886caab5e766cd18c72bc2,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1536x864,1536x760,,Singular-Plural Testing (Clone),1,Singular Plural Testing,3,Testing,Testing,hvzr65,1,response,PAU_KE_CHOR_TI_02.png,3562.2660000178803,3547.0740000000005,3562.2660000178803,3562.2660000178803,3547.0740000000005,3562.2660000178803,0,3562.2660000178803,0,0,,Click Response,ResponseA,3,object-86,Testing,,1, ,PAU,_,KE,CHOR,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_CHOR_BLOT.png,PAU_KE_CHOR_TI_02.png,PAU_KE_CHOR_TA_02.png,,PAU_KE_CHOR_TA_02.png,,,
6,1686660463352,13/06/2023 12:47:43,1686664063352,1,13/06/2023 14:47:43,136362,2,task-v6g5,,30035642,5f2788ddf5b51d1407d074b5,8944572,,complete,,64886caab5e766cd18c72bc2,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1536x864,1536x760,,Singular-Plural Testing (Clone),1,Singular Plural Testing,4,Testing,Testing,hvzr65,1,response,PAU_KO_PHAI_TI_02.png,2939.892000005959,2930.9709999999977,2939.892000005959,2939.892000005959,2930.9709999999977,2939.892000005959,0,2939.892000005959,0,0,,Click Response,ResponseB,4,object-85,Testing,,1, ,PAU,_,KO,PHAI,,_02.png,_BLOT.png,,,,,,,,,,PAU_KO_PHAI_BLOT.png,PAU_KO_PHAI_TU_02.png,PAU_KO_PHAI_TI_02.png,,PAU_KO_PHAI_TU_02.png,,,
7,1686660470454,13/06/2023 12:47:50,1686664070454,1,13/06/2023 14:47:50,136362,2,task-v6g5,,30035642,5f2788ddf5b51d1407d074b5,8944572,,complete,,64886caab5e766cd18c72bc2,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1536x864,1536x760,,Singular-Plural Testing (Clone),1,Singular Plural Testing,5,Testing,Testing,hvzr65,1,response,GOI_KE_BLAR_TA_02.png,7110.756999999998,7094.085999999999,7110.756999999998,7110.756999999998,7094.085999999999,7110.756999999998,1,7110.756999999998,0,0,,Click Response,ResponseA,3,object-86,Testing,,1, ,GOI,_,KE,BLAR,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_BLAR_BLOT.png,GOI_KE_BLAR_TA_02.png,GOI_KE_BLAR_TU_02.png,,GOI_KE_BLAR_TA_02.png,,,
8,1686660478271,13/06/2023 12:47:58,1686664078271,1,13/06/2023 14:47:58,136362,2,task-v6g5,,30035642,5f2788ddf5b51d1407d074b5,8944572,,complete,,64886caab5e766cd18c72bc2,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1536x864,1536x760,,Singular-Plural Testing (Clone),1,Singular Plural Testing,6,Testing,Testing,hvzr65,1,response,PAU_KE_STOO_TI_02.png,7834.635000017883,7826.875000000004,7834.635000017883,7834.635000017883,7826.875000000004,7834.635000017883,1,7834.635000017883,0,0,,Click Response,ResponseB,4,object-85,Testing,,1, ,PAU,_,KE,STOO,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_STOO_BLOT.png,PAU_KE_STOO_TU_02.png,PAU_KE_STOO_TI_02.png,,PAU_KE_STOO_TI_02.png,,,
9,1686660485004,13/06/2023 12:48:05,1686664085004,1,13/06/2023 14:48:05,136362,2,task-v6g5,,30035642,5f2788ddf5b51d1407d074b5,8944572,,complete,,64886caab5e766cd18c72bc2,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1536x864,1536x760,,Singular-Plural Testing (Clone),1,Singular Plural Testing,7,Testing,Testing,hvzr65,1,response,GOI_KO_CHOR_TU_02.png,6740.460000005958,6727.817999999999,6740.460000005958,6740.460000005958,6727.817999999999,6740.460000005958,1,6740.460000005958,0,0,,Click Response,ResponseA,3,object-86,Testing,,2, ,GOI,_,KO,CHOR,,_02.png,_BLOT.png,,,,,,,,,,GOI_KO_CHOR_BLOT.png,GOI_KO_CHOR_TU_02.png,GOI_KO_CHOR_TA_02.png,,GOI_KO_CHOR_TU_02.png,,,
10,1686660487455,13/06/2023 12:48:07,1686664087455,1,13/06/2023 14:48:07,136362,2,task-v6g5,,30035642,5f2788ddf5b51d1407d074b5,8944572,,complete,,64886caab5e766cd18c72bc2,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1536x864,1536x760,,Singular-Plural Testing (Clone),1,Singular Plural Testing,8,Testing,Testing,hvzr65,1,response,PAU_KO_DREE_TI_02.png,2464.142000005959,2447.943999999996,2464.142000005959,2464.142000005959,2447.943999999996,2464.142000005959,0,2464.142000005959,0,0,,Click Response,ResponseA,3,object-86,Testing,,2, ,PAU,_,KO,DREE,,_02.png,_BLOT.png,,,,,,,,,,PAU_KO_DREE_BLOT.png,PAU_KO_DREE_TI_02.png,PAU_KO_DREE_TU_02.png,,PAU_KO_DREE_TU_02.png,,,
11,1686660490669,13/06/2023 12:48:10,1686664090669,1,13/06/2023 14:48:10,136362,2,task-v6g5,,30035642,5f2788ddf5b51d1407d074b5,8944572,,complete,,64886caab5e766cd18c72bc2,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1536x864,1536x760,,Singular-Plural Testing (Clone),1,Singular Plural Testing,9,Testing,Testing,hvzr65,1,response,GOI_KE_PHAI_TI_02.png,3230.198000005963,3214.020000000004,3230.198000005963,3230.198000005963,3214.020000000004,3230.198000005963,1,3230.198000005963,0,0,,Click Response,ResponseB,4,object-85,Testing,,2, ,GOI,_,KE,PHAI,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_PHAI_BLOT.png,GOI_KE_PHAI_TA_02.png,GOI_KE_PHAI_TI_02.png,,GOI_KE_PHAI_TI_02.png,,,
