Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_blocks,Spreadsheet: randomise_trials,Spreadsheet: ShowProgressBar,Spreadsheet: VERB,Spreadsheet: _,Spreadsheet: NUM,Spreadsheet: NOUN,Spreadsheet: _01,Spreadsheet: _02,Spreadsheet: _BLOT,Spreadsheet: AlienCountA,Spreadsheet: AlienCountB,Spreadsheet: TextResponseA,Spreadsheet: AlienTestCount03,Spreadsheet: Test01Option01,Spreadsheet: Test01Option02,Spreadsheet: Train02Picture01,Spreadsheet: Train02Picture02,Spreadsheet: TextTraining02,Spreadsheet: Test02Picture01,Spreadsheet: Test02Option01,Spreadsheet: Test02Option02,Spreadsheet: ,Spreadsheet: TestCorrectAnswer,Spreadsheet: Age,Spreadsheet: Gender,Spreadsheet: Handedness,Manipulation: Spreadsheet,Store: NounNumberTrain,Store: NounNumberCorrect,Store: NounNumberTotal
5,1686658161454,13/06/2023 12:09:21,1686661761454,1,13/06/2023 14:09:21,136362,2,task-5j4a,,30033603,5aead7e42ef8f800014af4a5,8944436,,complete,,64886a1d2a3e51145606d976,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1920x1080,1920x927,,Noun-Number Training (Clone),1,Noun Number Training,1,Instructions01,Instructions4,8v99zt,4,continue,,11605.960000000006,11594.820000000007,11605.960000000006,11605.960000000006,11594.820000000007,11605.960000000006,1,11605.960000000006,0,0,,Click To Continue,Continue Button,2,object-122,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1686658180055,13/06/2023 12:09:40,1686661780055,1,13/06/2023 14:09:40,136362,2,task-5j4a,,30033603,5aead7e42ef8f800014af4a5,8944436,,complete,,64886a1d2a3e51145606d976,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1920x1080,1920x927,,Noun-Number Training (Clone),1,Noun Number Training,1,Instructions01,Instructions5,ipt5mm,5,continue,,18611.14,18601.78,18611.14,18611.14,18601.78,18611.14,1,18611.14,0,0,,Click To Continue,Continue Button,2,object-32,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1686658187768,13/06/2023 12:09:47,1686661787768,1,13/06/2023 14:09:47,136362,2,task-5j4a,,30033603,5aead7e42ef8f800014af4a5,8944436,,complete,,64886a1d2a3e51145606d976,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1920x1080,1920x927,,Noun-Number Training (Clone),1,Noun Number Training,1,Instructions01,Instructions6,9ur7d5,6,continue,,7723.360000000001,7707.680000000008,7723.360000000001,7723.360000000001,7707.680000000008,7723.360000000001,1,7723.360000000001,0,0,,Click To Continue,Continue Button,2,object-91,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1686658195167,13/06/2023 12:09:55,1686661795167,1,13/06/2023 14:09:55,136362,2,task-5j4a,,30033603,5aead7e42ef8f800014af4a5,8944436,,complete,,64886a1d2a3e51145606d976,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1920x1080,1920x927,,Noun-Number Training (Clone),1,Noun Number Training,1,Instructions01,Instructions7,rts1od,7,continue,,7414.679999999993,7407.319999999992,7414.679999999993,7414.679999999993,7407.319999999992,7414.679999999993,1,7414.679999999993,0,0,,Click To Continue,Continue Button,3,object-151,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1686658195168,13/06/2023 12:09:55,1686661795168,1,13/06/2023 14:09:55,136362,2,task-5j4a,,30033603,5aead7e42ef8f800014af4a5,8944436,,complete,,64886a1d2a3e51145606d976,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1920x1080,1920x927,,Noun-Number Training (Clone),1,Noun Number Training,1,Instructions01,Instructions7,rts1od,7,response,30,3186.459999999992,7407.319999999992,7416.679999999993,3186.459999999992,7407.319999999992,7416.679999999993,1,3186.459999999992,4230.220000000001,0,,Dropdown,Age,2,object-150,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1686658195170,13/06/2023 12:09:55,1686661795170,1,13/06/2023 14:09:55,136362,2,task-5j4a,,30033603,5aead7e42ef8f800014af4a5,8944436,,complete,,64886a1d2a3e51145606d976,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1920x1080,1920x927,,Noun-Number Training (Clone),1,Noun Number Training,1,Instructions01,Instructions7,rts1od,7,response,Female,4671.259999999995,7407.319999999992,7416.679999999993,4671.259999999995,7407.319999999992,7416.679999999993,1,4671.259999999995,2745.4199999999983,0,,Dropdown,Gender,5,object-154,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1686658195170,13/06/2023 12:09:55,1686661795170,1,13/06/2023 14:09:55,136362,2,task-5j4a,,30033603,5aead7e42ef8f800014af4a5,8944436,,complete,,64886a1d2a3e51145606d976,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1920x1080,1920x927,,Noun-Number Training (Clone),1,Noun Number Training,1,Instructions01,Instructions7,rts1od,7,response,Right-handed,6656.579999999987,7407.319999999992,7417.679999999993,6656.579999999987,7407.319999999992,7417.679999999993,1,6656.579999999987,761.1000000000058,0,,Dropdown,Handedness,7,object-156,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1686658223888,13/06/2023 12:10:23,1686661823888,1,13/06/2023 14:10:23,136362,2,task-5j4a,,30033603,5aead7e42ef8f800014af4a5,8944436,,complete,,64886a1d2a3e51145606d976,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1920x1080,1920x927,,Noun-Number Training (Clone),1,Noun Number Training,1,Instructions01,Instructions8,q3gk2e,8,continue,,28728.36,28711.84000000001,28728.36,28728.36,28711.84000000001,28728.36,1,28728.36,0,0,,Click To Continue,Continue Button,2,object-75,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1686658233563,13/06/2023 12:10:33,1686661833563,1,13/06/2023 14:10:33,136362,2,task-5j4a,,30033603,5aead7e42ef8f800014af4a5,8944436,,complete,,64886a1d2a3e51145606d976,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1920x1080,1920x927,,Noun-Number Training (Clone),1,Noun Number Training,1,Training01,Training01,34efq7,1,response,PHAITI,2819.459999999992,9676.220000000001,9690.51999999999,2819.459999999992,9676.220000000001,9690.51999999999,1,2819.459999999992,6871.059999999998,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1, ,,,,PHAI,_01.png,_02.png,,PHAI_TI_01.png,PHAI_TI_02.png,PHAITI,,,,,,,,,,,,,,,,,,
14,1686658239925,13/06/2023 12:10:39,1686661839925,1,13/06/2023 14:10:39,136362,2,task-5j4a,,30033603,5aead7e42ef8f800014af4a5,8944436,,complete,,64886a1d2a3e51145606d976,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1920x1080,1920x927,,Noun-Number Training (Clone),1,Noun Number Training,2,Training01,Training01,34efq7,1,response,STOOTA,2535.8799999999756,6373.0199999999895,6377.299999999988,2535.8799999999756,6373.0199999999895,6377.299999999988,1,2535.8799999999756,3841.420000000013,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1, ,,,,STOO,_01.png,_02.png,,STOO_TA_01.png,STOO_TA_02.png,STOOTA,,,,,,,,,,,,,,,,,,
15,1686658247630,13/06/2023 12:10:47,1686661847630,1,13/06/2023 14:10:47,136362,2,task-5j4a,,30033603,5aead7e42ef8f800014af4a5,8944436,,complete,,64886a1d2a3e51145606d976,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1920x1080,1920x927,,Noun-Number Training (Clone),1,Noun Number Training,3,Training01,Training01,34efq7,1,response,SNURTU,2719.359999999986,7707.6600000000035,7709.279999999999,2719.359999999986,7707.6600000000035,7709.279999999999,1,2719.359999999986,4989.920000000013,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1, ,,,,SNUR,_01.png,_02.png,,SNUR_TU_01.png,SNUR_TU_02.png,SNURTU,,,,,,,,,,,,,,,,,,
16,1686658257654,13/06/2023 12:10:57,1686661857654,1,13/06/2023 14:10:57,136362,2,task-5j4a,,30033603,5aead7e42ef8f800014af4a5,8944436,,complete,,64886a1d2a3e51145606d976,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1920x1080,1920x927,,Noun-Number Training (Clone),1,Noun Number Training,4,Training01,Training01,34efq7,1,response,DREETI,5588.859999999986,10009.940000000002,10025.619999999995,5588.859999999986,10009.940000000002,10025.619999999995,1,5588.859999999986,4436.760000000009,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1, ,,,,DREE,_01.png,_02.png,,DREE_TI_01.png,DREE_TI_02.png,DREETI,,,,,,,,,,,,,,,,,,
17,1686658264578,13/06/2023 12:11:04,1686661864578,1,13/06/2023 14:11:04,136362,2,task-5j4a,,30033603,5aead7e42ef8f800014af4a5,8944436,,complete,,64886a1d2a3e51145606d976,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1920x1080,1920x927,,Noun-Number Training (Clone),1,Noun Number Training,5,Training01,Training01,34efq7,1,response,CHORTU,2952.899999999994,6923.459999999992,6939.679999999993,2952.899999999994,6923.459999999992,6939.679999999993,1,2952.899999999994,3986.779999999999,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1, ,,,,CHOR,_01.png,_02.png,,CHOR_TU_01.png,CHOR_TU_02.png,CHORTU,,,,,,,,,,,,,,,,,,
18,1686658270712,13/06/2023 12:11:10,1686661870712,1,13/06/2023 14:11:10,136362,2,task-5j4a,,30033603,5aead7e42ef8f800014af4a5,8944436,,complete,,64886a1d2a3e51145606d976,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1920x1080,1920x927,,Noun-Number Training (Clone),1,Noun Number Training,6,Training01,Training01,34efq7,1,response,BLARTA,2969.640000000014,6139.459999999992,6150.220000000001,2969.640000000014,6139.459999999992,6150.220000000001,1,2969.640000000014,3180.579999999987,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1,,,,,BLAR,_01.png,_02.png,,BLAR_TA_01.png,BLAR_TA_02.png,BLARTA,,,,,,,,,,,,,,,,,,
19,1686658277863,13/06/2023 12:11:17,1686661877863,1,13/06/2023 14:11:17,136362,2,task-5j4a,,30033603,5aead7e42ef8f800014af4a5,8944436,,complete,,64886a1d2a3e51145606d976,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1920x1080,1920x927,,Noun-Number Training (Clone),1,Noun Number Training,7,Training01,Training01,34efq7,1,response,DREETA,4287.600000000006,7157.100000000006,7161.760000000009,4287.600000000006,7157.100000000006,7161.760000000009,1,4287.600000000006,2874.1600000000035,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2, ,,,,DREE,_01.png,_02.png,,DREE_TA_01.png,DREE_TA_02.png,DREETA,,,,,,,,,,,,,,,,,,
20,1686658285017,13/06/2023 12:11:25,1686661885017,1,13/06/2023 14:11:25,136362,2,task-5j4a,,30033603,5aead7e42ef8f800014af4a5,8944436,,complete,,64886a1d2a3e51145606d976,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1920x1080,1920x927,,Noun-Number Training (Clone),1,Noun Number Training,8,Training01,Training01,34efq7,1,response,CHORTI,2619.279999999999,7157.119999999995,7158.6600000000035,2619.279999999999,7157.119999999995,7158.6600000000035,1,2619.279999999999,4539.380000000005,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2, ,,,,CHOR,_01.png,_02.png,,CHOR_TI_01.png,CHOR_TI_02.png,CHORTI,,,,,,,,,,,,,,,,,,
21,1686658292200,13/06/2023 12:11:32,1686661892200,1,13/06/2023 14:11:32,136362,2,task-5j4a,,30033603,5aead7e42ef8f800014af4a5,8944436,,complete,,64886a1d2a3e51145606d976,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1920x1080,1920x927,,Noun-Number Training (Clone),1,Noun Number Training,9,Training01,Training01,34efq7,1,response,STOOTI,3520.1600000000035,7173.74000000002,7185.540000000008,3520.1600000000035,7173.74000000002,7185.540000000008,1,3520.1600000000035,3665.3800000000047,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2, ,,,,STOO,_01.png,_02.png,,STOO_TI_01.png,STOO_TI_02.png,STOOTI,,,,,,,,,,,,,,,,,,
22,1686658300465,13/06/2023 12:11:40,1686661900465,1,13/06/2023 14:11:40,136362,2,task-5j4a,,30033603,5aead7e42ef8f800014af4a5,8944436,,complete,,64886a1d2a3e51145606d976,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1920x1080,1920x927,,Noun-Number Training (Clone),1,Noun Number Training,10,Training01,Training01,34efq7,1,response,PHAITU,2652.639999999985,8258.220000000001,8274.799999999988,2652.639999999985,8258.220000000001,8274.799999999988,1,2652.639999999985,5622.1600000000035,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2, ,,,,PHAI,_01.png,_02.png,,PHAI_TU_01.png,PHAI_TU_02.png,PHAITU,,,,,,,,,,,,,,,,,,
23,1686658307445,13/06/2023 12:11:47,1686661907445,1,13/06/2023 14:11:47,136362,2,task-5j4a,,30033603,5aead7e42ef8f800014af4a5,8944436,,complete,,64886a1d2a3e51145606d976,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1920x1080,1920x927,,Noun-Number Training (Clone),1,Noun Number Training,11,Training01,Training01,34efq7,1,response,SNURTA,4204.1999999999825,6990.25999999998,6997.579999999987,4204.1999999999825,6990.25999999998,6997.579999999987,1,4204.1999999999825,2793.3800000000047,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2, ,,,,SNUR,_01.png,_02.png,,SNUR_TA_01.png,SNUR_TA_02.png,SNURTA,,,,,,,,,,,,,,,,,,
24,1686658313219,13/06/2023 12:11:53,1686661913219,1,13/06/2023 14:11:53,136362,2,task-5j4a,,30033603,5aead7e42ef8f800014af4a5,8944436,,complete,,64886a1d2a3e51145606d976,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1920x1080,1920x927,,Noun-Number Training (Clone),1,Noun Number Training,12,Training01,Training01,34efq7,1,response,BLARTU,2552.540000000008,5772.399999999994,5781.320000000007,2552.540000000008,5772.399999999994,5781.320000000007,1,2552.540000000008,3228.779999999999,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2, ,,,,BLAR,_01.png,_02.png,,BLAR_TU_01.png,BLAR_TU_02.png,BLARTU,,,,,,,,,,,,,,,,,,
25,1686658318515,13/06/2023 12:11:58,1686661918515,1,13/06/2023 14:11:58,136362,2,task-5j4a,,30033603,5aead7e42ef8f800014af4a5,8944436,,complete,,64886a1d2a3e51145606d976,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1920x1080,1920x927,,Noun-Number Training (Clone),1,Noun Number Training,13,Training01,Training01,34efq7,1,response,SNURTI,1935.2600000000093,5288.560000000027,5304.920000000013,1935.2600000000093,5288.560000000027,5304.920000000013,1,1935.2600000000093,3369.6600000000035,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3, ,,,,SNUR,_01.png,_02.png,,SNUR_TI_01.png,SNUR_TI_02.png,SNURTI,,,,,,,,,,,,,,,,,,
26,1686658324806,13/06/2023 12:12:04,1686661924806,1,13/06/2023 14:12:04,136362,2,task-5j4a,,30033603,5aead7e42ef8f800014af4a5,8944436,,complete,,64886a1d2a3e51145606d976,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1920x1080,1920x927,,Noun-Number Training (Clone),1,Noun Number Training,14,Training01,Training01,34efq7,1,response,STOOTU,2068.719999999972,6289.579999999987,6306.25999999998,2068.719999999972,6289.579999999987,6306.25999999998,1,2068.719999999972,4237.540000000008,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3, ,,,,STOO,_01.png,_02.png,,STOO_TU_01.png,STOO_TU_02.png,STOOTU,,,,,,,,,,,,,,,,,,
27,1686658330080,13/06/2023 12:12:10,1686661930080,1,13/06/2023 14:12:10,136362,2,task-5j4a,,30033603,5aead7e42ef8f800014af4a5,8944436,,complete,,64886a1d2a3e51145606d976,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1920x1080,1920x927,,Noun-Number Training (Clone),1,Noun Number Training,15,Training01,Training01,34efq7,1,response,DREETU,1668.3399999999965,5288.579999999987,5291.779999999999,1668.3399999999965,5288.579999999987,5291.779999999999,1,1668.3399999999965,3623.4400000000023,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3, ,,,,DREE,_01.png,_02.png,,DREE_TU_01.png,DREE_TU_02.png,DREETU,,,,,,,,,,,,,,,,,,
28,1686658335494,13/06/2023 12:12:15,1686661935494,1,13/06/2023 14:12:15,136362,2,task-5j4a,,30033603,5aead7e42ef8f800014af4a5,8944436,,complete,,64886a1d2a3e51145606d976,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1920x1080,1920x927,,Noun-Number Training (Clone),1,Noun Number Training,16,Training01,Training01,34efq7,1,response,BLARTI,2502.5,5405.380000000005,5417.200000000012,2502.5,5405.380000000005,5417.200000000012,1,2502.5,2914.7000000000116,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3, ,,,,BLAR,_01.png,_02.png,,BLAR_TI_01.png,BLAR_TI_02.png,BLARTI,,,,,,,,,,,,,,,,,,
29,1686658342928,13/06/2023 12:12:22,1686661942928,1,13/06/2023 14:12:22,136362,2,task-5j4a,,30033603,5aead7e42ef8f800014af4a5,8944436,,complete,,64886a1d2a3e51145606d976,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1920x1080,1920x927,,Noun-Number Training (Clone),1,Noun Number Training,17,Training01,Training01,34efq7,1,response,PHAITA,1918.5800000000163,7440.739999999991,7445.820000000007,1918.5800000000163,7440.739999999991,7445.820000000007,1,1918.5800000000163,5527.239999999991,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3, ,,,,PHAI,_01.png,_02.png,,PHAI_TA_01.png,PHAI_TA_02.png,PHAITA,,,,,,,,,,,,,,,,,,
30,1686658347981,13/06/2023 12:12:27,1686661947981,1,13/06/2023 14:12:27,136362,2,task-5j4a,,30033603,5aead7e42ef8f800014af4a5,8944436,,complete,,64886a1d2a3e51145606d976,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1920x1080,1920x927,,Noun-Number Training (Clone),1,Noun Number Training,18,Training01,Training01,34efq7,1,response,CHORTA,1751.7200000000303,5055,5058.080000000016,1751.7200000000303,5055,5058.080000000016,1,1751.7200000000303,3306.359999999986,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3, ,,,,CHOR,_01.png,_02.png,,CHOR_TA_01.png,CHOR_TA_02.png,CHORTA,,,,,,,,,,,,,,,,,,
31,1686658347983,13/06/2023 12:12:27,1686661947983,1,13/06/2023 14:12:27,136362,2,task-5j4a,,30033603,5aead7e42ef8f800014af4a5,8944436,,complete,,64886a1d2a3e51145606d976,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1920x1080,1920x927,,Noun-Number Training (Clone),1,Noun Number Training,,,,,,5,END,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1686657707127,13/06/2023 12:01:47,1686661307127,1,13/06/2023 14:01:47,136362,2,task-5j4a,,30033425,60fdcae3a24d22c1239262eb,8944400,,complete,,648868ac20882fd92bf8b6f8,computer,Desktop or Laptop,Windows 10,Firefox 114.0,1366x768,1366x643,,Noun-Number Training (Clone),1,Noun Number Training,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1686657723629,13/06/2023 12:02:03,1686661323629,1,13/06/2023 14:02:03,136362,2,task-5j4a,,30033425,60fdcae3a24d22c1239262eb,8944400,,complete,,648868ac20882fd92bf8b6f8,computer,Desktop or Laptop,Windows 10,Firefox 114.0,1366x768,1366x643,,Noun-Number Training (Clone),1,Noun Number Training,1,Instructions01,Instructions1,l6tegj,1,continue,,16487.120000000003,16470.440000000002,16487.120000000003,16487.120000000003,16470.440000000002,16487.120000000003,1,16487.120000000003,0,0,,Click To Continue,Continue Button,2,object-8,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1686657729608,13/06/2023 12:02:09,1686661329608,1,13/06/2023 14:02:09,136362,2,task-5j4a,,30033425,60fdcae3a24d22c1239262eb,8944400,,complete,,648868ac20882fd92bf8b6f8,computer,Desktop or Laptop,Windows 10,Firefox 114.0,1366x768,1366x643,,Noun-Number Training (Clone),1,Noun Number Training,1,Instructions01,Instructions2,m22b5k,2,continue,,6018.0999999999985,6001.419999999998,6018.0999999999985,6018.0999999999985,6001.419999999998,6018.0999999999985,1,6018.0999999999985,0,0,,Click To Continue,Continue Button,2,object-26,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1686657731806,13/06/2023 12:02:11,1686661331806,1,13/06/2023 14:02:11,136362,2,task-5j4a,,30033425,60fdcae3a24d22c1239262eb,8944400,,complete,,648868ac20882fd92bf8b6f8,computer,Desktop or Laptop,Windows 10,Firefox 114.0,1366x768,1366x643,,Noun-Number Training (Clone),1,Noun Number Training,1,Instructions01,Instructions3,1nixcc,3,continue,,2217.1399999999994,2200.4799999999996,2217.1399999999994,2217.1399999999994,2200.4799999999996,2217.1399999999994,1,2217.1399999999994,0,0,,Click To Continue,Continue Button,2,object-126,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1686657735094,13/06/2023 12:02:15,1686661335094,1,13/06/2023 14:02:15,136362,2,task-5j4a,,30033425,60fdcae3a24d22c1239262eb,8944400,,complete,,648868ac20882fd92bf8b6f8,computer,Desktop or Laptop,Windows 10,Firefox 114.0,1366x768,1366x643,,Noun-Number Training (Clone),1,Noun Number Training,1,Instructions01,Instructions4,8v99zt,4,continue,,3313.2000000000007,3300.7400000000016,3313.2000000000007,3313.2000000000007,3300.7400000000016,3313.2000000000007,1,3313.2000000000007,0,0,,Click To Continue,Continue Button,2,object-122,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1686657738056,13/06/2023 12:02:18,1686661338056,1,13/06/2023 14:02:18,136362,2,task-5j4a,,30033425,60fdcae3a24d22c1239262eb,8944400,,complete,,648868ac20882fd92bf8b6f8,computer,Desktop or Laptop,Windows 10,Firefox 114.0,1366x768,1366x643,,Noun-Number Training (Clone),1,Noun Number Training,1,Instructions01,Instructions5,ipt5mm,5,continue,,2967.5800000000017,2950.9000000000015,2967.5800000000017,2967.5800000000017,2950.9000000000015,2967.5800000000017,1,2967.5800000000017,0,0,,Click To Continue,Continue Button,2,object-32,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1686657739158,13/06/2023 12:02:19,1686661339158,1,13/06/2023 14:02:19,136362,2,task-5j4a,,30033425,60fdcae3a24d22c1239262eb,8944400,,complete,,648868ac20882fd92bf8b6f8,computer,Desktop or Laptop,Windows 10,Firefox 114.0,1366x768,1366x643,,Noun-Number Training (Clone),1,Noun Number Training,1,Instructions01,Instructions6,9ur7d5,6,continue,,1126.5599999999977,1116.8199999999997,1126.5599999999977,1126.5599999999977,1116.8199999999997,1126.5599999999977,1,1126.5599999999977,0,0,,Click To Continue,Continue Button,2,object-91,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1686657745810,13/06/2023 12:02:25,1686661345810,1,13/06/2023 14:02:25,136362,2,task-5j4a,,30033425,60fdcae3a24d22c1239262eb,8944400,,complete,,648868ac20882fd92bf8b6f8,computer,Desktop or Laptop,Windows 10,Firefox 114.0,1366x768,1366x643,,Noun-Number Training (Clone),1,Noun Number Training,1,Instructions01,Instructions7,rts1od,7,continue,,6651.440000000002,6634.779999999999,6651.440000000002,6651.440000000002,6634.779999999999,6651.440000000002,1,6651.440000000002,0,0,,Click To Continue,Continue Button,3,object-151,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1686657745818,13/06/2023 12:02:25,1686661345818,1,13/06/2023 14:02:25,136362,2,task-5j4a,,30033425,60fdcae3a24d22c1239262eb,8944400,,complete,,648868ac20882fd92bf8b6f8,computer,Desktop or Laptop,Windows 10,Firefox 114.0,1366x768,1366x643,,Noun-Number Training (Clone),1,Noun Number Training,1,Instructions01,Instructions7,rts1od,7,response,26,2533.8399999999965,6634.779999999999,6651.440000000002,2533.8399999999965,6634.779999999999,6651.440000000002,1,2533.8399999999965,4117.600000000006,0,,Dropdown,Age,2,object-150,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1686657745819,13/06/2023 12:02:25,1686661345819,1,13/06/2023 14:02:25,136362,2,task-5j4a,,30033425,60fdcae3a24d22c1239262eb,8944400,,complete,,648868ac20882fd92bf8b6f8,computer,Desktop or Laptop,Windows 10,Firefox 114.0,1366x768,1366x643,,Noun-Number Training (Clone),1,Noun Number Training,1,Instructions01,Instructions7,rts1od,7,response,Male,3900.9000000000015,6634.779999999999,6651.440000000002,3900.9000000000015,6634.779999999999,6651.440000000002,1,3900.9000000000015,2750.540000000001,0,,Dropdown,Gender,5,object-154,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1686657745822,13/06/2023 12:02:25,1686661345822,1,13/06/2023 14:02:25,136362,2,task-5j4a,,30033425,60fdcae3a24d22c1239262eb,8944400,,complete,,648868ac20882fd92bf8b6f8,computer,Desktop or Laptop,Windows 10,Firefox 114.0,1366x768,1366x643,,Noun-Number Training (Clone),1,Noun Number Training,1,Instructions01,Instructions7,rts1od,7,response,Right-handed,6117.959999999999,6634.779999999999,6651.440000000002,6117.959999999999,6634.779999999999,6651.440000000002,1,6117.959999999999,533.4800000000032,0,,Dropdown,Handedness,7,object-156,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
