Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-3q16,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet
1,1685178428919,27/05/2023 09:07:08,1685182028919,1,27/05/2023 11:07:08,128616,14,task-58je,,29752251,63d3ff7455fe68b811ef6b57,8854027,,complete,,6471d482b206aeb105e2d1c3,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.50,2560x1440,2560x1289,,End Screen,2,Singular-Plural,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685178430640,27/05/2023 09:07:10,1685182030640,1,27/05/2023 11:07:10,128616,14,task-58je,,29752251,63d3ff7455fe68b811ef6b57,8854027,,complete,,6471d482b206aeb105e2d1c3,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.50,2560x1440,2560x1289,,End Screen,2,Singular-Plural,Spreadsheet1,1,End,Screen 1,otfijt,1,continue,,2404.599999964237,2402.354,2404.599999964237,2404.599999964237,2402.354,2404.599999964237,1,2404.599999964237,0,0,,Click To Continue,Continue Button,2,object-4,End,
3,1685178430641,27/05/2023 09:07:10,1685182030641,1,27/05/2023 11:07:10,128616,14,task-58je,,29752251,63d3ff7455fe68b811ef6b57,8854027,,complete,,6471d482b206aeb105e2d1c3,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.50,2560x1440,2560x1289,,End Screen,2,Singular-Plural,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685178455428,27/05/2023 09:07:35,1685182055428,1,27/05/2023 11:07:35,128616,14,task-58je,,29752252,602ba5af8055272f9a36e3fe,8853867,,complete,,6471caf37d1340ebf8e2d1a6,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1440x900,1440x703,,End Screen,2,Singular-Dual,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685178460345,27/05/2023 09:07:40,1685182060345,1,27/05/2023 11:07:40,128616,14,task-58je,,29752252,602ba5af8055272f9a36e3fe,8853867,,complete,,6471caf37d1340ebf8e2d1a6,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1440x900,1440x703,,End Screen,2,Singular-Dual,Spreadsheet1,1,End,Screen 1,otfijt,1,continue,,4933.135999999999,4916.469999999999,4933.135999999999,4933.135999999999,4916.469999999999,4933.135999999999,1,4933.135999999999,0,0,,Click To Continue,Continue Button,2,object-4,End,
3,1685178460348,27/05/2023 09:07:40,1685182060348,1,27/05/2023 11:07:40,128616,14,task-58je,,29752252,602ba5af8055272f9a36e3fe,8853867,,complete,,6471caf37d1340ebf8e2d1a6,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1440x900,1440x703,,End Screen,2,Singular-Dual,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685178482490,27/05/2023 09:08:02,1685182082490,1,27/05/2023 11:08:02,128616,14,task-58je,,29752254,62d8108aeef1b5fbc7cdcc8e,8854016,,complete,,6471d32958fc148813d620d0,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,End Screen,2,Dual-Plural,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685178489032,27/05/2023 09:08:09,1685182089032,1,27/05/2023 11:08:09,128616,14,task-58je,,29752254,62d8108aeef1b5fbc7cdcc8e,8854016,,complete,,6471d32958fc148813d620d0,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,End Screen,2,Dual-Plural,Spreadsheet1,1,End,Screen 1,otfijt,1,continue,,9641,9625.585,9641,9641,9625.585,9641,1,9641,0,0,,Click To Continue,Continue Button,2,object-4,End,
3,1685178489034,27/05/2023 09:08:09,1685182089034,1,27/05/2023 11:08:09,128616,14,task-58je,,29752254,62d8108aeef1b5fbc7cdcc8e,8854016,,complete,,6471d32958fc148813d620d0,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,End Screen,2,Dual-Plural,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685178637504,27/05/2023 09:10:37,1685182237504,1,27/05/2023 11:10:37,128616,14,task-58je,,29752269,5ccb36a8d01bf6001815792a,8853892,,complete,,6471cc9fe140f9cb52f47e53,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,End Screen,2,Dual-Plural,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685178639275,27/05/2023 09:10:39,1685182239275,1,27/05/2023 11:10:39,128616,14,task-58je,,29752269,5ccb36a8d01bf6001815792a,8853892,,complete,,6471cc9fe140f9cb52f47e53,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,End Screen,2,Dual-Plural,Spreadsheet1,1,End,Screen 1,otfijt,1,continue,,1828.6010000476836,1816.993,1828.6010000476836,1828.6010000476836,1816.993,1828.6010000476836,1,1828.6010000476836,0,0,,Click To Continue,Continue Button,2,object-4,End,
3,1685178639277,27/05/2023 09:10:39,1685182239277,1,27/05/2023 11:10:39,128616,14,task-58je,,29752269,5ccb36a8d01bf6001815792a,8853892,,complete,,6471cc9fe140f9cb52f47e53,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,End Screen,2,Dual-Plural,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685179687924,27/05/2023 09:28:07,1685183287924,1,27/05/2023 11:28:07,128616,14,task-58je,,29752386,64012f5a283810b2f84795e7,8854006,,complete,,6471d279c49c8514481dbcf6,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,959x875,,End Screen,2,Singular-Dual,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685179692113,27/05/2023 09:28:12,1685183292113,1,27/05/2023 11:28:12,128616,14,task-58je,,29752386,64012f5a283810b2f84795e7,8854006,,complete,,6471d279c49c8514481dbcf6,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,959x875,,End Screen,2,Singular-Dual,Spreadsheet1,1,End,Screen 1,otfijt,1,continue,,4194.561,4187.611,4194.561,4194.561,4187.611,4194.561,1,4194.561,0,0,,Click To Continue,Continue Button,2,object-4,End,
3,1685179692113,27/05/2023 09:28:12,1685183292113,1,27/05/2023 11:28:12,128616,14,task-58je,,29752386,64012f5a283810b2f84795e7,8854006,,complete,,6471d279c49c8514481dbcf6,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,959x875,,End Screen,2,Singular-Dual,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685179758223,27/05/2023 09:29:18,1685183358223,1,27/05/2023 11:29:18,128616,14,task-58je,,29752393,5fd796b61780590ef7f9fec8,8854047,,complete,,6471d831b1bb6c13e8ce3627,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x754,,End Screen,2,Dual-Plural,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685179759974,27/05/2023 09:29:19,1685183359974,1,27/05/2023 11:29:19,128616,14,task-58je,,29752393,5fd796b61780590ef7f9fec8,8854047,,complete,,6471d831b1bb6c13e8ce3627,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x754,,End Screen,2,Dual-Plural,Spreadsheet1,1,End,Screen 1,otfijt,1,continue,,1789.902,1783.4180000000001,1789.902,1789.902,1783.4180000000001,1789.902,1,1789.902,0,0,,Click To Continue,Continue Button,2,object-4,End,
3,1685179759976,27/05/2023 09:29:19,1685183359976,1,27/05/2023 11:29:19,128616,14,task-58je,,29752393,5fd796b61780590ef7f9fec8,8854047,,complete,,6471d831b1bb6c13e8ce3627,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x754,,End Screen,2,Dual-Plural,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685179783593,27/05/2023 09:29:43,1685183383593,1,27/05/2023 11:29:43,128616,14,task-58je,,29752395,5b76febccee87f0001f989ac,8853942,,complete,,6471cd91ea1d3d88e4736ae0,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.50,1536x864,1482x792,,End Screen,2,Singular-Plural,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685179785746,27/05/2023 09:29:45,1685183385746,1,27/05/2023 11:29:45,128616,14,task-58je,,29752395,5b76febccee87f0001f989ac,8853942,,complete,,6471cd91ea1d3d88e4736ae0,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.50,1536x864,1482x792,,End Screen,2,Singular-Plural,Spreadsheet1,1,End,Screen 1,otfijt,1,continue,,2169.7289999523164,2166.5020000000004,2169.7289999523164,2169.7289999523164,2166.5020000000004,2169.7289999523164,1,2169.7289999523164,0,0,,Click To Continue,Continue Button,2,object-4,End,
3,1685179785748,27/05/2023 09:29:45,1685183385748,1,27/05/2023 11:29:45,128616,14,task-58je,,29752395,5b76febccee87f0001f989ac,8853942,,complete,,6471cd91ea1d3d88e4736ae0,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.50,1536x864,1482x792,,End Screen,2,Singular-Plural,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685180023739,27/05/2023 09:33:43,1685183623739,1,27/05/2023 11:33:43,128616,14,task-58je,,29752411,5cbb1374517cd00001310c43,8853962,,complete,,6471cff1e343b2b2761ed684,computer,Desktop or Laptop,Windows 10,Firefox 113.0,2400x1350,2400x1149,,End Screen,2,Singular-Plural,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685180026767,27/05/2023 09:33:46,1685183626767,1,27/05/2023 11:33:46,128616,14,task-58je,,29752411,5cbb1374517cd00001310c43,8853962,,complete,,6471cff1e343b2b2761ed684,computer,Desktop or Laptop,Windows 10,Firefox 113.0,2400x1350,2400x1149,,End Screen,2,Singular-Plural,Spreadsheet1,1,End,Screen 1,otfijt,1,continue,,3038.4,3032.98,3038.4,3038.4,3032.98,3038.4,1,3038.4,0,0,,Click To Continue,Continue Button,2,object-4,End,
3,1685180026769,27/05/2023 09:33:46,1685183626769,1,27/05/2023 11:33:46,128616,14,task-58je,,29752411,5cbb1374517cd00001310c43,8853962,,complete,,6471cff1e343b2b2761ed684,computer,Desktop or Laptop,Windows 10,Firefox 113.0,2400x1350,2400x1149,,End Screen,2,Singular-Plural,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685181172642,27/05/2023 09:52:52,1685184772642,1,27/05/2023 11:52:52,128616,14,task-58je,,29752558,5ef08aa7177a735c78ffbf40,8854084,,complete,,6471d11ec368cba780e2d1ca,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x929,,End Screen,2,Singular-Dual,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685181174808,27/05/2023 09:52:54,1685184774808,1,27/05/2023 11:52:54,128616,14,task-58je,,29752558,5ef08aa7177a735c78ffbf40,8854084,,complete,,6471d11ec368cba780e2d1ca,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x929,,End Screen,2,Singular-Dual,Spreadsheet1,1,End,Screen 1,otfijt,1,continue,,2177.548999976158,2166.64,2177.548999976158,2177.548999976158,2166.64,2177.548999976158,1,2177.548999976158,0,0,,Click To Continue,Continue Button,2,object-4,End,
3,1685181174812,27/05/2023 09:52:54,1685184774812,1,27/05/2023 11:52:54,128616,14,task-58je,,29752558,5ef08aa7177a735c78ffbf40,8854084,,complete,,6471d11ec368cba780e2d1ca,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x929,,End Screen,2,Singular-Dual,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685181943632,27/05/2023 10:05:43,1685185543632,1,27/05/2023 12:05:43,128616,14,task-58je,,29752635,63d5717f3bc8aa76d5f0022c,8854109,,complete,,6471d2b1ddc5c006fe7b2413,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x969,,End Screen,2,Dual-Plural,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685181960953,27/05/2023 10:06:00,1685185560953,1,27/05/2023 12:06:00,128616,14,task-58je,,29752635,63d5717f3bc8aa76d5f0022c,8854109,,complete,,6471d2b1ddc5c006fe7b2413,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x969,,End Screen,2,Dual-Plural,Spreadsheet1,1,End,Screen 1,otfijt,1,continue,,17328.81299997616,17316.873,17328.81299997616,17328.81299997616,17316.873,17328.81299997616,1,17328.81299997616,0,0,,Click To Continue,Continue Button,2,object-4,End,
3,1685181960957,27/05/2023 10:06:00,1685185560957,1,27/05/2023 12:06:00,128616,14,task-58je,,29752635,63d5717f3bc8aa76d5f0022c,8854109,,complete,,6471d2b1ddc5c006fe7b2413,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x969,,End Screen,2,Dual-Plural,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
END OF FILE
